Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	10.0881813061615
450	249.877	14.7238496978867
450	252.107	12.7087277943658
450	254.337	2.87957698112974
450	256.568	7.71492034681329
450	258.801	8.28599655915037
450	261.034	4.44347102047253
450	263.268	4.57441774180346
450	265.503	3.17280589958725
450	267.739	4.74356109512711
450	269.976	9.03771953382282
450	272.214	-4.78315129259055
450	274.453	3.5061261424604
450	276.693	6.26987074853194
450	278.933	3.48499005689006
450	281.175	2.95047196349361
450	283.417	4.57680751098184
450	285.66	9.95080102357106
450	287.905	4.85591660730141
450	290.15	3.18815128711996
450	292.396	2.43238489734209
450	294.643	0.200867981116024
450	296.891	2.35843450476143
450	299.139	2.94972349177328
450	301.389	-7.52525341387683
450	303.639	9.29001404703351
450	305.891	11.7215951626326
450	308.143	7.14253877815825
450	310.396	2.03253634454486
450	312.65	-4.23224616665259
450	314.905	8.56526704482541
450	317.161	1.77584505184325
450	319.417	9.81993714426891
450	321.675	-1.59395625819127
450	323.933	1.19636863011671
450	326.192	4.01986600176816
450	328.453	-0.206365099890731
450	330.713	4.03900893684024
450	332.975	-0.216828587458239
450	335.238	4.62639163838797
450	337.501	16.8347866785184
450	339.766	1.99576541377011
450	342.031	-2.18950338944851
450	344.297	3.36910928718931
450	346.564	6.76340308575752
450	348.832	6.38535676936297
450	351.1	8.81080465553443
450	353.369	0.602285507040573
450	355.64	2.01301945294595
450	357.911	-4.0658542295812
450	360.182	7.32851512608708
450	362.455	-1.84778636500033
450	364.729	-7.10805160307928
450	367.003	9.2496418678233
450	369.278	5.59930756758726
450	371.554	3.96277375682967
450	373.831	5.71878844814361
450	376.108	6.60783450319857
450	378.387	6.13915038641792
450	380.666	10.8045334719799
450	382.946	9.08103283365576
450	385.226	12.5478786951348
450	387.508	22.5764315018619
450	389.79	17.6063837818571
450	392.073	22.1474593311918
450	394.357	20.8356711796799
450	396.642	21.044171876574
450	398.927	24.7213514196378
450	401.214	18.6784862959813
