Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	3.17085275162414
450	249.877	1.97464237782765
450	252.107	8.60584435916696
450	254.337	-5.50207008768478
450	256.568	9.6434296720679
450	258.801	1.3576626334973
450	261.034	10.2467433657649
450	263.268	9.31875454848094
450	265.503	-4.62967094998401
450	267.739	3.20439849902417
450	269.976	5.69984772261671
450	272.214	11.9143096574306
450	274.453	11.6858106983639
450	276.693	-1.04260422657238
450	278.933	8.09875449809785
450	281.175	8.53371222912867
450	283.417	9.33531924973945
450	285.66	-0.505854142503173
450	287.905	4.56972957094458
450	290.15	-4.07451807614639
450	292.396	0.197527813433477
450	294.643	4.09890248519359
450	296.891	8.72730799102763
450	299.139	19.2795274778872
450	301.389	2.26763348361501
450	303.639	3.86224916519245
450	305.891	5.30403282879536
450	308.143	5.25050943295119
450	310.396	1.96897141537974
450	312.65	8.94544770002844
450	314.905	0.404513028155768
450	317.161	6.67086862878387
450	319.417	7.0396677376155
450	321.675	-4.97972210000327
450	323.933	-3.39933238779695
450	326.192	2.18010388588001
450	328.453	0.9958353860744
450	330.713	7.16957421134314
450	332.975	10.1883983670633
450	335.238	-2.82114878923385
450	337.501	16.491744714303
450	339.766	10.6798338472039
450	342.031	11.0289736044948
450	344.297	15.9393384703339
450	346.564	5.89135986595004
450	348.832	8.8639600011191
450	351.1	8.74922227405817
450	353.369	11.337576590704
450	355.64	4.19891893989887
450	357.911	4.60229326668207
450	360.182	10.0718527064488
450	362.455	9.84018657257024
450	364.729	12.6444828650152
450	367.003	7.98553479711329
450	369.278	7.11205796721792
450	371.554	14.3520698149409
450	373.831	11.3190409610321
450	376.108	10.4004399128516
450	378.387	5.27374614203009
450	380.666	18.2422780979974
450	382.946	18.5694151179494
450	385.226	23.5603577404893
450	387.508	18.3563609689289
450	389.79	23.9138674485925
450	392.073	33.2212673951371
450	394.357	21.144710489475
450	396.642	26.9752527910565
450	398.927	31.8284183979311
450	401.214	33.3222699568684
450	403.501	34.8605558362372
