Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	3.03048645841839
450	249.877	3.63093179004896
450	252.107	4.47605034732121
450	254.337	3.75824032210592
450	256.568	2.28295684669349
450	258.801	1.16734439734861
450	261.034	-3.76054842578873
450	263.268	0.960818197894839
450	265.503	-4.14783921539767
450	267.739	-3.21251925163782
450	269.976	2.24878912786409
450	272.214	-13.5409246438556
450	274.453	0.754015179663655
450	276.693	3.26635969955866
450	278.933	0.51734074522694
450	281.175	7.35281152103866
450	283.417	-11.323682842037
450	285.66	7.34270994359173
450	287.905	5.07997056072979
450	290.15	2.96099646022721
450	292.396	-0.674577554282683
450	294.643	-8.92003003453787
450	296.891	-2.77731221145032
450	299.139	-4.01961301401868
450	301.389	0.397734542553224
450	303.639	-2.05159799998847
450	305.891	3.50512899027647
450	308.143	1.22902917876474
450	310.396	4.66091640135902
450	312.65	-1.0298929282974
450	314.905	-1.7730826988737
450	317.161	4.13639245163831
450	319.417	-3.34040206444426
450	321.675	-2.78356836871334
450	323.933	-0.407324797942246
450	326.192	5.21710459208134
450	328.453	-3.22506422587967
450	330.713	1.82864419382638
450	332.975	-6.26252753749929
450	335.238	-0.808247063201714
450	337.501	2.22277232592389
450	339.766	3.18614844373467
450	342.031	3.77316280703483
450	344.297	2.96589958841682
450	346.564	3.38481544475082
450	348.832	3.59322820010736
450	351.1	3.19332812726705
450	353.369	-4.82324628057786
450	355.64	-1.02474813819169
450	357.911	-1.22546797239353
450	360.182	3.26200411999486
450	362.455	-6.52125730624043
450	364.729	-10.543902787133
450	367.003	5.02607350645271
450	369.278	0.199514883825479
450	371.554	-1.39794749412362
450	373.831	-7.1224693352532
450	376.108	0.757349668377733
450	378.387	-2.1031984063364
450	380.666	-1.89532331287734
450	382.946	3.00993455027336
450	385.226	-2.06250173690065
450	387.508	2.39102852248409
450	389.79	-1.23925754696793
450	392.073	1.24464533218744
450	394.357	3.08524819401332
450	396.642	2.19389405444054
450	398.927	6.1342131655412
