wavelength	S-Sdark	Sdark	I	Idark	Wavelength	R	Rdark	Mcorrect	XCorrect	Sc	Ic	Rc	Sc/Rc
nm	counts	counts			nm	uA	uA			counts*Mcorrect		uA*Xcorrect	counts/uA
	Raw CCD Data	Dark Offset CCD				Linear interp of B	Dark Offset Ref	interpolated	Linear interp of B	Dark Corrected CCD		Dark Corrected Ref	Fully Corrected Emission Spectrum
477.943	5	2935						0.6598494374156		3.299247187078			0.695508728281814
478.521	-2	2766						0.659751512169838		-1.31950302433968			-0.278162204401328
479.099	3	2900						0.659570385694504		1.97871115708351			0.417128757702765
479.676	-26	2937						0.658929733753204		-17.1321730775833			-3.61160447648877
480.254	29	3108						0.658868513822556		19.1071869008541			4.02795380549393
480.832	33	2431						0.659547828197479		21.7650783305168			4.58825940957116
481.41	39	2861						0.659767905473709		25.7309483134747			5.42429776376945
481.988	9	2753						0.659799807548523		5.93819826793671			1.25182154941102
482.566	13	2770						0.660204427480698		8.58265755724907			1.80929554666298
483.144	53	2865						0.660669572353363		35.0154873347282			7.38155575663723
483.722	71	3078						0.661293316483498		46.9518254703283			9.89783504287813
484.301	1	3591						0.661531941831112		0.661531941831112			0.13945643157106
484.879	27	2698						0.661414083302021		17.8581802491546			3.76465282236619
485.457	-3	2781						0.661728213191032		-1.9851846395731			-0.418493421615042
486.035	69	3127						0.662157517671585		45.6888687193394			9.63159326287582
486.614	63	2840						0.662599949836731		41.7437968397141			8.79993932172065
487.192	77	2979						0.663110808849335		51.0595322813988			10.7637737793001
487.77	10	3060						0.663760770559311		6.63760770559311			1.39926287191572
488.349	45	3047						0.664159840285778		29.88719281286			6.30046864830265
488.927	54	3511						0.664392422258854		35.8771908019781			7.56321000946507
489.506	-29	2788						0.664994866013527		-19.2848511143923			-4.0654068983398
490.085	42	2583						0.665634444355965		27.9566466629505			5.89349347442909
490.663	29	2792						0.666179122328758		19.319194547534			4.07264677948687
491.242	42	2879						0.666259673595428		27.982906291008			5.89902922227695
491.821	56	2898						0.665692587375641		37.2787848930359			7.85867769301934
492.399	46	2916						0.665633232831955		30.6191287102699			6.45476681886265
492.978	32	2778						0.665801508903503		21.3056482849121			4.49140773746714
493.557	45	3197						0.665247158408165		29.9361221283674			6.31078335468098
494.136	24	2338						0.664981779098511		15.9595626983643			3.36440846255718
494.715	47	2557						0.665750651657581		31.2902806279063			6.59625122128859
495.294	-12	3037						0.666169592142105		-7.99403510570526			-1.68520904162183
495.873	69	2832						0.666249312758446		45.9712025803328			9.69111158735284
496.452	-2	2699						0.665701166391373		-1.33140233278275			-0.280670677520616
497.031	1	2948						0.665040848433971		0.665040848433971			0.140196138246744
497.61	2	3378						0.665516169667244		1.33103233933449			0.280592679826573
498.189	5	2770						0.66578339868784		3.3289169934392			0.701763370059328
498.768	-22	2656						0.665621231079102		-14.6436670837402			-3.08700673010641
499.347	31	2971						0.664803976774216		20.6089232800007			4.34453231569638
499.927	26	2852						0.663546571493149		17.2522108588219			3.63690943845161
500.506	53	3376						0.664843861222267		35.2367246447802			7.42819442038009
501.085	30	3032						0.666289691627026		19.9886907488108			4.21378214314294
501.665	-39	3052						0.666458915174007		-25.9918976917863			-5.47930806156293
502.244	17	2907						0.666143649101257		11.3244420347214			2.38728650248417
502.824	5	2908						0.665161910533905		3.32580955266953			0.701108295718008
503.403	35	3152						0.665274012506008		23.2845904377103			4.90858519098645
503.983	8	2872						0.665864099681377		5.32691279745102			1.12295749161631
504.562	-9	2692						0.666411565184593		-5.99770408666134			-1.26436587057272
505.142	22	2667						0.666673068761826		14.6668075127602			3.09188492487235
505.722	18	2592						0.6660534927845		11.988962870121			2.52737301766126
506.301	29	2661						0.665379439711571		19.2960037516356			4.06775796696432
506.881	-40	2904						0.664652832865715		-26.5861133146286			-5.60457365360069
507.461	6	2901						0.665056275606155		3.99033765363693			0.84119634253717
508.041	-64	2915						0.665653996527195		-42.6018557777405			-8.98082527749717
508.621	0	2761						0.664970914185047		0			0
509.201	29	2903						0.66414642560482		19.2602463425398			4.06022000793407
509.781	-16	2661						0.663055305361748		-10.608884885788			-2.23644110823276
510.361	5	3110						0.662551757395268		3.31275878697634			0.698357085840215
510.941	-1	2827						0.662404659092426		-0.662404659092426			-0.139640407623216
511.521	33	2934						0.663142941951752		21.8837170844078			4.6132694449413
512.101	-7	2647						0.663738879919052		-4.64617215943337			-0.979451707238652
512.681	12	2790						0.663184227705002		7.95821073246002			1.67765696599231
513.261	17	2745						0.662742237925529		11.266618044734			2.37509672479858
513.841	26	2847						0.662437946677208		17.2233866136074			3.63083304799159
514.422	22	3069						0.662368991971016		14.5721178233624			3.07192355134677
515.002	34	2590						0.662391664028168		22.5213165769577			4.74768071729257
515.582	-16	3032						0.663221775531769		-10.6115484085083			-2.23700260095972
516.163	7	3050						0.663414432942867		4.64390103060007			0.978972934404415
516.743	9	2702						0.661971210181713		5.95774089163542			1.25594129691258
517.324	-5	2619						0.660966988563538		-3.30483494281769			-0.696686673633615
517.904	-4	2537						0.660314086437225		-2.6412563457489			-0.556798790127955
518.485	-13	2673						0.660421964526176		-8.58548553884029			-1.8098917086868
519.065	10	2536						0.660607370734215		6.60607370734215			1.39261524299387
519.646	82	2685						0.660215009450912		54.1376307749748			11.4126625249443
520.227	51	2510						0.659663288831711		33.6428277304173			7.09218770337424
520.807	37	2890						0.658864429235458		24.377983881712			5.1390816165734
521.388	42	2642						0.659218949794769		27.6871958913803			5.83669101227853
521.969	-19	2912						0.660147872924805		-12.5428095855713			-2.64412850850008
522.55	-19	2630						0.660102596879005		-12.5419493407011			-2.64394716173164
523.131	38	2656						0.65989480650425		25.0760026471615			5.28622977381851
523.712	-6	2704						0.659317380905151		-3.95590428543091			-0.833937502331068
524.292	-31	2728						0.659010093212128		-20.429312889576			-4.30666895258743
524.873	-43	2725						0.658968190550804		-28.3356321936846			-5.9733867741947
525.454	-5	2848						0.658686207056046		-3.29343103528023			-0.694282635142686
526.036	-8	2841						0.658384908437729		-5.26707926750183			-1.11034408620475
526.617	-24	2629						0.658817614018917		-15.811622736454			-3.33322148900356
527.198	-19	3049						0.658953718781471		-12.520120656848			-2.63934549374924
527.779	-3	2607						0.65851609569788		-1.97554828709364			-0.416461998421135
528.36	-66	2689						0.658499279022217		-43.4609524154663			-9.16192998899502
528.941	35	5515						0.658740790724754		23.0559276753664			4.8603811801848
529.523	9	2710						0.658813291609287		5.92931962448359			1.24994985757746
530.104	-2	3026						0.659320736408234		-1.31864147281647			-0.277980582179566
530.685	-6	2842						0.661911152005195		-3.97146691203117			-0.837218233365065
531.267	8	2551						0.663103247821331		5.30482598257065			1.11830140746796
531.848	-17	2682						0.662641175746918		-11.2648999876976			-2.37473454409591
532.43	46	2604						0.663068848252296		30.5011670196056			6.42989951404802
533.011	-1	2649						0.663799700260162		-0.663799700260162			-0.139934493896071
533.593	19	2645						0.663995073795319		12.6159064021111			2.65953792496094
534.174	8	2610						0.664592742681503		5.31674194145203			1.12081339063803
534.756	-30	3040						0.666134847640991		-19.9840454292297			-4.21280287116631
535.338	-24	2656						0.66746583878994		-16.0191801309586			-3.37697631285027
535.919	-18	2859						0.668642403185368		-12.0355632573366			-2.53719676659911
536.501	77	3243						0.669217065036297		51.5297140077949			10.8628919950761
537.083	31	2385						0.669583362936974		20.7570842510462			4.3757658798126
537.665	56	2892						0.669283989071846		37.4799033880234			7.90107514333181
538.247	65	2764						0.670068062186241		43.5544240421057			9.18163458476735
538.828	80	2510						0.672317715644836		53.7854172515869			11.3384129868392
539.41	55	2478						0.67384658396244		37.0615621179342			7.81288532661026
539.992	2	2855						0.675071449756622		1.35014289951324			0.284621344747085
540.574	44	2988						0.67624537229538		29.7547963809967			6.27255838007086
541.156	95	2408						0.677284186840057		64.3419977498054			13.5638278954515
541.739	111	2513						0.677957145810127		75.2532431849241			15.8640091205119
542.321	47	2692						0.678902917206287		31.9084371086955			6.72656374516275
542.903	117	2618						0.680071446597576		79.5683592519164			16.7736714519361
543.485	104	2669						0.680877755582333		70.8112865805626			14.9276077495923
544.067	38	2745						0.681673428058624		25.9035902662277			5.46069212229998
544.649	81	2435						0.682944188594818		55.3184792761803			11.6615952034607
545.232	42	2596						0.684714272975921		28.7579994649887			6.06242530543393
545.814	30	2873						0.68723217022419		20.6169651067257			4.34622759960856
546.397	24	2590						0.688504322469235		16.5241037392616			3.48341840608468
546.979	36	2783						0.689189621508122		24.8108263742924			5.23032841152105
547.561	17	2487						0.689887259244919		11.7280834071636			2.47237745860555
548.144	73	2928						0.690239253044128		50.3874654722214			10.6220965101334
548.726	0	2586						0.689533660411835		0			0
549.309	-7	2800						0.688872734248638		-4.82210913974047			-1.01654068496375
549.892	23	2715						0.688252490282059		15.8298072764874			3.33705494118093
550.474	34	2538						0.6888325766325		23.420307605505			4.93719549795242
551.057	46	2648						0.689575073182583		31.7204533663988			6.68693520988521
551.64	64	2465						0.689281196594238		44.1139965820312			9.29959712699498
552.222	66	2705						0.689596811056137		45.513389529705			9.59460079122941
552.805	69	2611						0.690902211070061		47.6722525638342			10.0497070619213
553.388	-24	2616						0.691821258068085		-16.603710193634			-3.50020010830464
553.971	-39	2724						0.692546132802963		-27.0092991793156			-5.69378475112865
554.554	15	2751						0.692621947288513		10.3893292093277			2.19015694682769
555.137	-52	2703						0.693115511596203		-36.0420066030025			-7.5979545501652
555.72	-10	2571						0.695079658031464		-6.95079658031464			-1.4652856897339
556.303	16	2445						0.696432195544243		11.1429151287079			2.34901912196026
556.886	3	2596						0.697219549894333		2.091658649683			0.440939027890512
557.469	-17	2606						0.698564821720123		-11.8756019692421			-2.50347559757222
558.052	-12	2627						0.700007974147797		-8.40009568977356			-1.77080998766093
558.635	37	2578						0.701065818667412		25.9394352906942			5.46824855137859
559.218	28	2822						0.702218388080597		19.6621148662567			4.14493723280936
559.801	-18	2444						0.703529556512833		-12.663532017231			-2.66957780046207
560.384	35	2868						0.703915355682373		24.6370374488831			5.19369226162167
560.968	12	2655						0.703821440696716		8.4458572883606			1.7804569129844
561.551	-2	2900						0.705680678367615		-1.41136135673523			-0.297526704338388
562.134	-12	2656						0.70743664252758		-8.48923971033096			-1.78960228810287
562.718	1	2868						0.70846828019619		0.70846828019619			0.149351001803432
563.301	-58	2785						0.709212225675583		-41.1343090891838			-8.67145423823405
563.885	11	2751						0.709689110517502		7.80658021569252			1.64569199280124
564.468	-4	2732						0.711308007955551		-2.8452320318222			-0.599798560068473
565.052	28	2472						0.713211768388748		19.9699295148849			4.20982711909992
565.635	23	3212						0.715120246112347		16.447765660584			3.46732570462584
566.219	68	2842						0.7168026227355		48.742578346014			10.2753406326725
566.803	30	2586						0.718102708280086		21.5430812484026			4.54146057956283
567.386	-20	2980						0.719276488780975		-14.3855297756195			-3.03258924008132
567.97	-20	2733						0.720388848781586		-14.4077769756317			-3.03727913474848
568.554	1	2601						0.721410302042961		0.721410302042961			0.152079287574592
569.137	77	2380						0.722318250119686		55.6185052592158			11.7248431743099
569.721	-28	2969						0.722879338204861		-20.2406214697361			-4.26689123300203
570.305	-9	2621						0.723790216445923		-6.51411194801331			-1.37322893979965
570.889	9	2590						0.725021066665649		6.52518959999085			1.37556420090692
571.473	31	2698						0.726657416760921		22.5263799195886			4.74874811200244
572.057	2	4732						0.728311484634876		1.45662296926975			0.307068228446423
572.641	21	2782						0.729249555408955		15.314240663588			3.22836921411974
573.225	46	2555						0.730830350518227		33.6181961238384			7.08699515598517
573.809	18	2865						0.733436648011207		13.2018596642017			2.78306174268077
574.393	5	2365						0.734432947576046		3.67216473788023			0.774122847444597
574.977	5	2676						0.734646779954433		3.67323389977217			0.774348235657612
575.561	22	2693						0.736324503540993		16.1991390779018			3.41491315457031
576.145	-31	3110						0.737980328798294		-22.8773901927471			-4.82274399495857
576.73	79	2551						0.739390559196472		58.4118541765213			12.3137043426188
577.314	-13	2910						0.740475567817688		-9.62618238162994			-2.0292792527576
577.898	-1	2280						0.741282999992371		-0.741282999992371			-0.156268617471563
578.482	40	2883						0.742733454465866		29.7093381786346			6.26297541319325
579.067	37	2781						0.744299861967564		27.5390948927999			5.8054700908564
579.651	29	2775						0.745687318384647		21.6249322331548			4.55871544744195
580.236	3	3108						0.747206845521927		2.24162053656578			0.472552240033297
580.82	55	2900						0.748915241956711		41.1903383076191			8.68326566315946
581.405	17	2794						0.749670624434948		12.7444006153941			2.68662557308325
581.989	9	2715						0.750000580012798		6.75000522011519			1.42295720215368
582.574	67	2998						0.750780386567116		50.3022858999968			10.6041399483499
583.158	14	2800						0.751523814558983		10.5213334038258			2.21798452816285
583.743	10	3044						0.752150649487972		7.52150649487972			1.58559608310231
584.328	51	2448						0.752947318077087		38.4003132219315			8.09510518618121
584.912	-1	2770						0.753875468254089		-0.753875468254089			-0.158923214441726
585.497	17	2521						0.755189868986606		12.8382277727723			2.70640511769027
586.082	16	2933						0.75646237885952		12.1033980617523			2.55149690716972
586.667	31	2885						0.75706013327837		23.4688641316295			4.94743161723044
587.251	-2	2408						0.757666276216507		-1.51533255243301			-0.319444696533981
587.836	2	3069						0.758285963058472		1.51657192611694			0.319705966807439
588.421	-67	3031						0.759812154591084		-50.9074143576026			-10.7317060566564
589.006	-11	3026						0.761689985752106		-8.37858984327316			-1.76627637647572
589.591	-65	2918						0.763424216270447		-49.622574057579			-10.4608510426354
590.176	19	2821						0.764867379665375		14.5324802136421			3.06356761377513
590.761	16	2803						0.765634142756462		12.2501462841034			2.58243265211929
591.346	-6	2630						0.766174174308777		-4.59704504585266			-0.969095303382495
591.931	-22	3028						0.766557590723038		-16.8642669959068			-3.55512764780629
592.516	19	2868						0.766845048427582		14.5700559201241			3.07148888500691
593.102	-18	3046						0.767447996377945		-13.814063934803			-2.91211949117633
593.687	73	2774						0.769602952837944		56.1810155571699			11.8434250203467
594.272	-4	2888						0.771148304462433		-3.08459321784973			-0.650257887501127
594.857	15	2905						0.771992162287235		11.5798824343085			2.4411354617754
595.443	22	2949						0.773249800860882		17.0114956189394			3.5861646652123
596.028	-9	2817						0.774596749067307		-6.97137074160576			-1.46962289393342
596.613	22	2977						0.775119744956493		17.0526343890429			3.59483705986942
597.199	13	2848						0.775485665738583		10.0813136546016			2.1252247078619
597.784	7	3038						0.775544280052185		5.4288099603653			1.1444382604631
598.369	0	2810						0.776913435637951		0			0
598.955	26	2811						0.779053389132023		20.2553881174326			4.27000416506745
599.54	16	2807						0.780436848402023		12.4869895744324			2.63236118621154
600.126	-9	3036						0.781639853239059		-7.03475867915153			-1.48298559800832
600.712	-6	2533						0.782404853343964		-4.69442912006378			-0.989624675620731
601.297	-25	3077						0.783832819581032		-19.5958204895258			-4.13096182719776
601.883	51	2783						0.785908470034599		40.0813319717646			8.4494779102055
602.469	-16	2711						0.786889111697674		-12.5902257871628			-2.6541242378889
603.054	14	2697						0.787649792075157		11.0270970890522			2.3246037165949
603.64	48	2842						0.788947763442993		37.8694926452637			7.98320379677637
604.226	63	2818						0.790401455521584		49.7952916978598			10.4972613567259
604.812	-51	2623						0.792103198289871		-40.3972631127834			-8.51607882055113
605.397	40	2562						0.793837602615357		31.7535041046143			6.69390258019776
605.983	-21	2623						0.795591842651367		-16.7074286956787			-3.52206483057793
606.569	61	2584						0.796465309023857		48.5843838504553			10.2419919181966
607.155	89	3369						0.797322798669338		70.9617290815711			14.9593222791874
607.741	71	2562						0.798209034979343		56.6728414835334			11.9471060133686
608.327	112	2589						0.799633741378784		89.5589790344238			18.8797771377708
608.913	63	2726						0.801484942436218		50.4935513734818			10.6444602998376
609.499	110	2808						0.802583117365837		88.2841429102421			18.6110310871656
610.085	54	2587						0.803595109283924		43.3941359013319			9.14784451247909
610.671	50	2688						0.804872961938381		40.2436480969191			8.48369549845654
611.257	156	2910						0.806426683545112		125.802562633038			26.5202257939907
611.844	35	2764						0.808336814403534		28.2917885041237			5.96414416003438
612.43	7	2697						0.810097830891609		5.67068481624126			1.19542749039183
613.016	24	2915						0.811778687000275		19.4826884880066			4.10711266099621
613.602	73	2596						0.81248898935318		59.3116962227821			12.5033985248857
614.189	23	2433						0.813553467512131		18.711729752779			3.94458815189122
614.775	11	2492						0.815358144044876		8.96893958449364			1.89072700853685
615.361	35	2438						0.817701806843281		28.6195632395148			6.03324179851011
615.948	20	2427						0.820385975599289		16.4077195119858			3.4588836436632
616.534	14	2440						0.820974477887154		11.4936426904202			2.42295540699379
617.121	-13	2406						0.821498605966568		-10.6794818775654			-2.25132354085677
617.707	10	2773						0.822554698705673		8.22554698705673			1.73401367039034
618.294	30	2721						0.823353960394859		24.7006188118458			5.20709574138209
618.88	-12	2603						0.823894546031952		-9.88673455238342			-2.08420581589648
619.467	15	2541						0.825930173277855		12.3889525991678			2.61169417700474
620.053	34	2832						0.828323458373547		28.1629975847006			5.93699396379172
620.64	15	2539						0.830497713088989		12.4574656963348			2.62613730732487
621.227	-4	2666						0.831802865445614		-3.32721146178246			-0.701403829810792
621.813	65	2454						0.83172983032465		54.0624389711022			11.3968114677415
622.4	14	2418						0.832508707046509		11.6551218986511			2.45699656620143
622.987	-4	2588						0.833685910820961		-3.33474364328384			-0.70299167627399
623.574	50	2751						0.836452653646469		41.8226326823234			8.81655857257613
624.161	12	2613						0.83878073233366		10.0653687880039			2.12186339745951
624.747	18	2996						0.839851040899753		15.1173187361956			3.1868564351355
625.334	-24	2648						0.840948021054268		-20.1827525053024			-4.25469197432936
625.921	28	2532						0.842063821017742		23.5777869884968			4.97039346075563
626.508	31	2867						0.843821781396866		26.1584752233028			5.51442398969319
627.095	41	2786						0.845663240849972		34.6721928748488			7.30918643124929
627.682	40	2636						0.847419949650765		33.8967979860306			7.14572674409688
628.269	24	2312						0.849059612810612		20.3774307074547			4.29573175738454
628.856	-36	3132						0.850560909748077		-30.6201927509308			-6.45499112747759
629.443	-27	2863						0.852139176845551		-23.0077577748299			-4.8502265647941
630.03	-3	2449						0.853705486655235		-2.56111645996571			-0.53990463613306
630.618	36	2564						0.854586756825447		30.7651232457161			6.4855436803485
631.205	41	2572						0.855564634203911		35.0781500023603			7.39476556778635
631.792	0	2648						0.856725323677063		0			0
632.379	-2	2722						0.8575454890728		-1.7150909781456			-0.361555432939271
632.966	-13	2822						0.858178770542145		-11.1563240170479			-2.35184582706848
633.554	8	2656						0.857855093359947		6.86284074687958			1.4467438690128
634.141	27	2492						0.858073123812675		23.1679743429422			4.88400154897048
634.728	19	2609						0.8601885638237		16.3435827126503			3.44536307329897
635.316	57	2828						0.860985555410385		49.076176658392			10.3456659295789
635.903	-11	2897						0.860645157873631		-9.46709673660994			-1.9957426765686
636.491	-12	2672						0.862309566378593		-10.3477147965431			-2.18138428274015
637.078	-3	2777						0.86419602227211		-2.59258806681633			-0.546539112429166
637.666	-5	2578						0.86497036242485		-4.32485181212425			-0.911714707415381
638.253	30	2792						0.865735453605652		25.9720636081696			5.47512687188822
638.841	-27	2727						0.866491358757019		-23.3952666864395			-4.93191666408921
639.428	7	2421						0.867546316862106		6.07282421803474			1.28020181861702
640.016	14	3003						0.868741718769073		12.162384062767			2.56393164643778
640.604	7	2584						0.870898158311844		6.09628710818291			1.28514799086888
641.191	12	2765						0.872835604250431		10.4740272510052			2.2080119979696
641.779	-9	2674						0.874329154789448		-7.86896239310503			-1.65884267428081
642.367	-63	2479						0.875753690004349		-55.172482470274			-11.630817863343
642.954	24	2506						0.877134313583374		21.051223526001			4.43777288367178
643.542	-11	3069						0.878750019550324		-9.66625021505356			-2.03772588506166
644.13	36	2591						0.880741363167763		31.7066890740395			6.68403358265581
644.718	-1	2612						0.883986519217491		-0.883986519217491			-0.186351705385174
645.306	7	2838						0.88646485209465		6.20525396466255			1.30811910987805
645.894	-31	2532						0.888236504793167		-27.5353316485882			-5.80467676769888
646.481	-43	2847						0.890115007281303		-38.274945313096			-8.06867658902032
647.069	-73	2779						0.891890983700752		-65.1080418101549			-13.7253163502445
647.657	58	2489						0.892689296364784		51.7759791891575			10.914806742107
648.245	-5	2536						0.89406047552824		-4.4703023776412			-0.942376895519013
648.833	-38	2652						0.89623366779089		-34.0568793760538			-7.17947323160855
649.422	-27	2639						0.898997882246971		-24.2729428206682			-5.11693808787084
650.01	-22	2871						0.901971297860146		-19.8433685529232			-4.1831470164241
650.598	13	2494						0.903896423697471		11.7506535080671			2.47713542346434
651.186	7	2792						0.906139464974404		6.34297625482083			1.33715211330356
651.774	-21	2665						0.909069613814354		-19.0904618901014			-4.02442803421961
652.362	62	2819						0.911656927585602		56.5227295103073			11.9154611617773
652.95	43	2779						0.914030206203461		39.3032988667488			8.28546206515149
653.539	30	2445						0.916472995638847		27.4941898691654			5.79600373865224
654.127	-7	3361						0.918373683035374		-6.42861578124762			-1.35520563725564
654.715	49	2631						0.9182996276021		44.9966817525029			9.48567449724855
655.304	13	2726						0.919495409488678		11.9534403233528			2.51988456956169
655.892	-15	2663						0.921877730369568		-13.8281659555435			-2.91509231435546
656.48	-4	2446						0.92356748342514		-3.69426993370056			-0.778782806447862
657.069	22	2398						0.925071144461632		20.3515651781559			4.29027908883052
657.657	-17	2794						0.926324934840202		-15.7475238922834			-3.31970891990355
658.246	27	2892						0.927458306312561		25.0413742704391			5.27892982419638
658.834	18	3010						0.928419169425964		16.7115450496674			3.52293259221125
659.423	-16	2545						0.930742752552032		-14.8918840408325			-3.13933292768306
660.011	16	2821						0.933588369429111		14.9374139108658			3.14893100270141
660.6	5	2553						0.936057770252228		4.68028885126114			0.986643789432207
661.188	17	2485						0.938519919395447		15.9548386297226			3.36341258962406
661.777	-17	2525						0.940979735970497		-15.9966555114985			-3.37222793585776
662.366	-41	2647						0.942911404132843		-38.6593675694466			-8.14971599573249
662.954	8	2702						0.944518543720245		7.55614834976196			1.59289887403257
663.543	3	2666						0.946173080682755		2.83851924204826			0.598383448191684
664.132	34	2983						0.947516492128372		32.2155607323647			6.79130795764857
664.721	18	2798						0.947769649684429		17.0598536943197			3.59635894942406
665.309	22	2967						0.948844273328781		20.8745740132332			4.40053369818185
665.898	33	2532						0.950664086818695		31.3719148650169			6.6134603969634
666.487	-21	2664						0.951566632509232		-19.9828992826939			-4.21256125395051
667.076	-8	2667						0.952518008708954		-7.62014406967163			-1.60638970368128
667.665	32	2484						0.9550957852602		30.5630651283264			6.4429481498241
668.254	-11	2774						0.957595244765282		-10.5335476924181			-2.22055940171552
668.843	45	2809						0.959991412103176		43.1996135446429			9.10683758294285
669.432	47	2468						0.961331758975983		45.1825926718712			9.52486606422479
670.021	60	2547						0.96227634948492		57.7365809690952			12.1713511380516
670.61	80	2529						0.962895182967186		77.0316146373749			16.2389046033818
671.199	65	2797						0.963877056002617		62.6520086401701			13.207564145025
671.788	66	2814						0.965570413589478		63.7276472969055			13.4343177138897
672.377	63	2200						0.967267591238022		60.9378582479954			12.8462069954259
672.966	92	2550						0.968966917037964		89.1449563674927			18.7924977184884
673.555	48	2495						0.969687421619892		46.5449962377548			9.81207205934562
674.144	87	2738						0.970355120658875		84.4208954973221			17.7966264236649
674.734	48	3052						0.971046111941338		46.6102133731842			9.82582037353751
675.323	97	2605						0.972548610150814		94.337215184629			19.8870690318961
675.912	20	2376						0.97472037267685		19.494407453537			4.10958311633062
676.501	97	2666						0.977077577769756		94.7765250436664			19.9796792014455
677.091	78	3057						0.979097681522369		76.3696191587448			16.0993504544009
677.68	20	2529						0.979068472385407		19.5813694477081			4.12791542747472
678.269	18	2699						0.979731163322926		17.6351609398127			3.71763849836216
678.859	52	2697						0.981219454944134		51.023411657095			10.7561592514852
679.448	42	2924						0.982582924842834		41.268482843399			8.69973918078959
680.038	80	2519						0.983922166228294		78.7137732982636			16.5935176301308
680.627	25	2458						0.98543335288763		24.6358338221908			5.19343852711116
681.216	71	2271						0.986966400623322		70.0746144442558			14.7723111405082
681.806	56	2807						0.988539866089821		55.35823250103			11.6699755136626
682.395	55	2577						0.991007708311081		54.5054239571095			11.4901963846015
682.985	36	2718						0.993921061754227		35.7811582231522			7.54296554368679
683.575	69	2741						0.993449474871159		68.5480137661099			14.4504910294205
684.164	10	2218						0.993580973386764		9.93580973386764			2.09455127203507
684.754	104	2622						0.995504980921745		103.532518015862			21.8255152942329
685.343	101	2727						0.997730267107487		100.770756977856			21.2433131134189
685.933	73	2480						1.00017811840773		73.013002643764			15.3917477949798
686.523	122	2771						1.00148873913288		122.181626174212			25.7569022935476
687.113	160	2584						1.00298888969421		160.478222351074			33.8301430645982
687.702	187	2337						1.00589913082123		188.10313746357			39.6537047710495
688.292	226	2543						1.00857921218872		227.938901954651			48.0514150153261
688.882	293	2717						1.01101936197281		296.228673058033			62.4474663450947
689.472	361	2518						1.01208767127991		365.363649332046			77.0216939496406
690.062	459	2393						1.01280647206306		464.878170676947			98.0001821506002
690.651	467	2486						1.01346838200092		473.289734394431			99.7734096938175
691.241	596	2511						1.01484267044067		604.846231582642			127.506612715086
691.831	677	2847						1.01724695014954		688.676185251236			145.178663689722
692.421	783	2468						1.01912572062016		797.975439245582			168.219854857664
693.011	854	2567						1.02082267820835		871.782567189932			183.779010866272
693.601	965	2673						1.02405344665051		988.211576017737			208.323213611098
694.191	1071	2771						1.02673245453835		1099.63045881057			231.811240146768
694.781	1190	2659						1.02825883173943		1223.62800976992			257.950954477835
695.371	1218	2528						1.02995698523521		1254.48760801649			264.45641427358
695.961	1384	2259						1.03175653767586		1427.95104814339			301.023949170199
696.551	1450	2851						1.03084418165684		1494.72406340241			315.100255761667
697.141	1559	2702						1.03008663523197		1605.90506432664			338.538134822313
697.732	1584	3102						1.0304338965416		1632.20729212189			344.082863048951
698.322	1655	2677						1.03276632332802		1709.22826510787			360.319524303773
698.912	1719	2547						1.03675148868561		1782.17580905056			375.697472860515
699.502	1756	2623						1.03881640982628		1824.16161565495			384.54842985206
700.092	1746	2557						1.04066392850876		1816.99921917629			383.038537145072
700.683	1740	2396						1.04316098320484		1815.10011077642			382.638189310198
701.273	1714	2655						1.04532202529907		1791.68195136261			377.701446668909
701.863	1666	2762						1.04709780502319		1744.46494316864			367.747708903857
702.454	1681	2506						1.04959304857254		1764.36591465044			371.942999096447
703.044	1560	2407						1.05229097557068		1641.57392189026			346.057426453597
703.634	1473	2564						1.05487812232971		1553.83547419167			327.561432452519
704.225	1372	2447						1.05789872705936		1451.43705352545			305.974994305488
704.815	1315	2749						1.06161099851131		1396.01846304238			294.292294827554
705.406	1202	2669						1.06408449840546		1279.02956708336			269.630063222042
705.996	1128	2395						1.06598744106293		1202.43383351898			253.483045971615
706.587	1050	2581						1.06782398307323		1121.2151822269			236.361479241432
707.177	941	2462						1.0694412381649		1006.34420511317			212.145722531304
707.768	830	2583						1.07055706787109		888.562366333008			187.316331988658
708.358	647	3587						1.07294542789459		694.195691847801			146.342221554909
708.949	612	2306						1.07616511583328		658.613050889969			138.841105100701
709.539	556	2611						1.07709519731998		598.864929709911			126.245704567534
710.13	459	2588						1.07828387975693		494.93230080843			104.335842573145
710.721	372	2498						1.08115172696114		402.188442429543			84.7846663988689
711.311	302	2679						1.08419764518738		327.427688846588			69.0244781797127
711.902	228	2277						1.08741310596466		247.930188159943			52.265744302267
712.493	152	2715						1.0885302362442		165.456595909119			34.8796255877109
713.083	141	2633						1.08958009231091		153.630793015838			32.3866480492496
713.674	151	2713						1.09277956032753		165.009713609457			34.7854190847406
714.265	48	2611						1.09525747060776		52.5723585891724			11.0826901386296
714.856	71	2887						1.09684772872925		77.8761887397766			16.4169478437312
715.446	109	2558						1.09954681253433		119.850602566242			25.2655031430009
716.037	54	2735						1.10247505640984		59.5336530461311			12.5501888680118
716.628	107	2830						1.1033834733963		118.062031653404			24.88845752911
717.219	52	2403						1.10465326118469		57.441969581604			12.1092446089459
717.81	18	2915						1.10653688430786		19.9176639175415			4.19880909678149
718.401	54	2497						1.10928215515614		59.9012363784313			12.6276784895797
