Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	6.79880426070137
450	249.877	2.80044362066627
450	252.107	6.40432597176937
450	254.337	6.36526034565022
450	256.568	8.76248376744338
450	258.801	5.9230598469646
450	261.034	0.468605940408967
450	263.268	3.10349500900864
450	265.503	5.33048799175001
450	267.739	1.97775558253266
450	269.976	9.71010926961688
450	272.214	2.98364803623682
450	274.453	2.97907697516234
450	276.693	-8.68531780363741
450	278.933	5.1674646888458
450	281.175	5.59138947852367
450	283.417	9.80353821299914
450	285.66	4.45772171915698
450	287.905	-2.51201292538022
450	290.15	10.3568659969899
450	292.396	11.8640657336066
450	294.643	-4.30014641396942
450	296.891	-3.82376410413489
450	299.139	9.00481235528478
450	301.389	7.45202263608742
450	303.639	-1.63173267555579
450	305.891	-0.608564019583026
450	308.143	1.4178200927727
450	310.396	7.43055105504216
450	312.65	2.78957147701474
450	314.905	14.7988641896715
450	317.161	3.33601220938005
450	319.417	5.65334096702137
450	321.675	10.0398598189379
450	323.933	4.5641270670917
450	326.192	13.5329896914552
450	328.453	2.19706889992552
450	330.713	6.1928216894321
450	332.975	3.00417512809068
450	335.238	19.1506134767735
450	337.501	-2.37537868959754
450	339.766	6.72411039368225
450	342.031	5.72876035442911
450	344.297	4.12760273570166
450	346.564	7.0928771589858
450	348.832	4.94487010598437
450	351.1	11.7167737748673
450	353.369	13.1700367889895
450	355.64	10.0221480572416
450	357.911	9.46134790665471
450	360.182	14.1104800318476
450	362.455	9.0653091625126
450	364.729	18.4715973388338
450	367.003	14.9396039674336
450	369.278	7.33962755081411
450	371.554	12.0051030298102
450	373.831	8.23454610798737
450	376.108	10.809299645752
450	378.387	23.198122416272
450	380.666	25.3761278054237
450	382.946	23.2797133664883
450	385.226	23.5914541977045
450	387.508	40.7502826418402
450	389.79	38.9628919232651
450	392.073	28.4022552871893
450	394.357	37.9106744957452
450	396.642	42.8885024920801
450	398.927	51.254820884345
450	401.214	57.0141672860605
450	403.501	57.3079842276291
