Wavelength, nm	Sc/Rc	Wavelength	Signal	Baseline_Result	Baseline_Y
Raw CCD	counts/uA	nm	Sc/Rc		
	Fully Corrected Emission Spectrum		Water Raman		Baseline of "Signal"
400.928	1482.5328098268				
401.499	1346.0275919719				
402.071	1207.87065827704				
402.643	1065.53649904312				
403.215	925.87658524647				
403.787	791.046108415409				
404.358	672.40674275464				
404.93	555.506259853759				
405.502	449.406728096486				
406.074	371.033246555922				
406.646	291.460463321206				
407.219	238.579946592946				
407.791	183.528054443893				
408.363	144.020720671139				
408.935	97.8638716604281				
409.508	92.3753028587851				
410.08	75.9716581419482				
410.652	71.8822345303718				
411.225	57.8799825791225				
411.797	50.4599577695977				
412.37	34.4503011048522				
412.943	44.9367618621265				
413.515	29.1126676481487				
414.088	25.9589300071641				
414.661	26.5327679638424				
415.234	28.7100215020008				
415.806	21.4404938261466				
416.379	23.1590018774948				
416.952	18.978465435063				
417.525	16.1970402751718				
418.098	20.0845701736965				
418.671	15.6314563453839				
419.244	14.9561850738019				
419.818	17.236210237839				
420.391	4.84925307201279				
420.964	2.81489227368789				
421.537	2.18633636781865				
422.111	13.8755659343615				
422.684	12.4402843708788				
423.258	5.74149478975983				
423.831	9.1414013943994				
424.405	10.5155114676256				
424.978	18.0548968066629				
425.552	22.137643299525				
426.126	-1.53237962991114				
426.699	5.05180138105898				
427.273	9.93325753691886				
427.847	8.23122492534946				
428.421	4.85995119940201				
428.995	0				
429.569	11.924687524409				
430.143	8.74557331200865				
430.717	5.58969902468198				
431.291	4.2296264425982				
431.865	18.6929346099019				
432.439	10.5394922275098				
433.014	26.3231784144813				
433.588	13.9813619630542				
434.162	15.0371541862819				
434.737	103.68128515066				
435.311	21.2452750490972				
435.886	16.5389695977974				
436.46	13.3694637467437				
437.035	9.15709063331735				
437.609	11.2364393897854				
438.184	5.08913351099868				
438.759	1.64866890521277				
439.333	11.6880622917398				
439.908	6.28521191763459				
440.483	2.24197447747256				
441.058	5.22382182251158				
441.633	4.01610387365351				
442.208	-2.52161290625122				
442.783	4.5904777874815				
443.358	8.14276441340678				
443.933	8.00033200806058				
444.508	7.25668719879772				
445.083	2.66363143882459				
445.659	20.3755886128219				
446.234	-0.147315040350939				
446.809	2.93948967939454				
447.385	-2.49263077952451				
447.96	4.68073095973963				
448.536	-1.16705101004678				
449.111	6.84071012449285				
449.687	11.4913693119402				
450.262	11.9218246472899				
450.838	10.4639581395049				
451.414	-4.06509839262539				
451.989	7.97469469001186				
452.565	8.97668290227232				
453.141	7.08627660691665				
453.717	5.34950386825177				
454.293	5.20136410806669				
454.869	2.59782233483858				
455.445	13.8505111600816				
456.021	-1.00977892598307				
456.597	3.60080491395907				
457.173	5.32151443197089				
457.749	0.574603605742132				
458.325	10.4824985047684				
458.902	5.45804024247016				
459.478	8.31009253907908				
460.054	4.14371112739811				
