Long Name	Wavelength	S1c/R1c
nm	nm	
		Z of S1c/R1c
450	488.638	5.57201663695009
450	490.952	1.73031966389228
450	493.267	-1.06335440289504
450	495.583	2.26190381582228
450	497.899	3.58997675495162
450	500.216	2.78489069525529
450	502.534	0.930594017799891
450	504.852	0.39944454667856
450	507.171	0.929274180586631
450	509.491	-0.26506440180626
450	511.811	1.32524481820195
450	514.132	-0.396852570428257
450	516.453	7.67634926127283
450	518.775	3.56192394039275
450	521.098	14.3405259109661
450	523.421	26.3468954708358
450	525.745	39.586236693196
450	528.07	51.1493195086372
450	530.395	56.8646346818873
450	532.72	60.0224252632462
450	535.047	51.1435809586183
450	537.374	37.7025852456182
450	539.701	25.7278442982845
450	542.03	10.566783968104
450	544.358	9.12998884625848
450	546.688	1.51331698065661
450	549.018	5.3680086110391
450	551.348	-0.413071167792737
450	553.679	1.65888655602717
450	556.011	4.17031224899681
450	558.343	3.63762784742023
450	560.676	5.76354635026227
450	563.01	0.424782285504781
450	565.344	0.9984186311323
450	567.678	-1.86891423277307
450	570.013	-2.74417211106099
450	572.349	-4.36649006885292
450	574.685	0.733499531567027
450	577.022	2.06926631674575
450	579.359	-0.743938452316944
450	581.697	-2.84533970508269
450	584.035	1.653115002995
450	586.374	-4.53413364859597
450	588.714	1.82322230854229
450	591.054	0.305959171537149
450	593.394	-2.14881847375375
450	595.735	5.25535728339079
450	598.077	5.11333861398403
450	600.419	2.49892726855776
450	602.761	1.10057733382318
450	605.104	-5.06775941764566
450	607.448	-3.6645257714671
450	609.792	3.5284883629325
450	612.137	0
450	614.482	0.813302288262886
450	616.827	2.62401245755224
450	619.174	-1.15297615786216
450	621.52	3.32235325347543
450	623.867	4.85265691056815
450	626.215	-1.68340131322972
450	628.563	-0.169721589612395
450	630.911	0.512288949620523
450	633.26	8.05421210722823
450	635.609	4.2979823470837
450	637.959	1.38260897215248
450	640.31	3.8217872376119
450	642.66	1.05024181893138
450	645.012	0.353729910434069
450	647.363	3.20769498740551
450	649.716	0.719374627984869
450	652.068	-3.63672314002593
450	654.421	-8.06991689571417
450	656.775	0.923027911953484
450	659.128	6.68156600231713
450	661.483	-0.187684188167624
450	663.838	-0.189132480624146
450	666.193	-1.3298107418599
450	668.548	0.191486670760459
450	670.904	-0.192367976801603
450	673.261	0.387193922468293
450	675.617	-2.52785958724243
450	677.975	-1.17320064545541
450	680.332	1.96656374975946
450	682.69	-1.18927050377389
450	685.049	-7.96079302361991
450	687.407	5.81750987854747
450	689.767	0.202203281555506
450	692.126	-0.203369920062665
450	694.486	3.28332926821968
450	696.846	3.49803159245938
450	699.207	-3.9386323635818
450	701.568	-0.417891265292434
450	703.93	-1.05468021364744
450	706.291	1.06539333431926
450	708.653	-0.429212261680023
450	711.016	1.94590683757886
450	713.379	-5.01233059692732
450	715.742	4.1781817341633
450	718.105	0.22122677525739
450	720.469	0.891341015521303
450	722.833	-0.447135913877418
450	725.198	-3.1626290003032
450	727.563	5.22063111695655
450	729.928	-8.47313689368426
450	732.293	-1.84138167812107
450	734.659	-4.63922360010125
450	737.025	3.05636653714433
450	739.392	1.41625121681435
450	741.759	-1.42848917881069
450	744.126	-2.63977085866787
450	746.493	-1.21468853814732
450	748.861	0.731838537117418
450	751.229	-3.95304750587033
450	753.597	4.72273658664588
450	755.965	0.504514263544806
450	758.334	4.85581156896913
450	760.703	2.32174968377988
450	763.072	3.38375679073371
450	765.442	4.72242211445787
450	767.812	3.98699685233057
450	770.182	9.04151471749068
450	772.552	1.86460495590324
450	774.923	4.90728412201907
450	777.294	1.38120616721954
450	779.665	1.40094665373508
450	782.036	7.76717538338063
450	784.408	1.41138308511105
450	786.78	-5.65614699859101
450	789.152	-9.36236617461643
450	791.524	3.74285888538457
450	793.897	1.1680071277211
450	796.27	-6.37828842515913
450	798.643	-3.77034224597422
450	801.016	-0.399433478154403
450	803.389	-0.199716739077201
450	805.763	-0.798866956308805
450	808.136	-1.79745065169481
450	810.51	-3.79461804246683
450	812.885	1.39801717354041
450	815.259	0.998583695386007
450	817.634	0.798866956308805
450	820.008	7.58923608493365
450	822.383	0.399433478154403
450	824.758	-3.59490130338962
448	247.649	1.31188086889014
448	249.877	-1.09323405740845
448	252.107	0.965773144070805
448	254.337	-0.240010178449561
448	256.568	1.2283944666533
448	258.801	3.98823736052047
448	261.034	0.254193290230596
448	263.268	-2.08870763514827
448	265.503	-10.8605265610326
448	267.739	0.270165799361872
448	269.976	2.45113607261095
448	272.214	-1.90208299030105
448	274.453	5.69887196314859
448	276.693	3.52990858094081
448	278.933	-1.61407309920679
448	281.175	2.65736051844933
448	283.417	-0.523194177342193
448	285.66	-0.513165574757122
448	287.905	0.751407818337938
448	290.15	-0.73900720102803
448	292.396	-2.16349697238586
448	294.643	4.0063811252948
448	296.891	0.232393058300328
448	299.139	-3.20746919004686
448	301.389	8.60242692850603
448	303.639	7.38483226360822
448	305.891	-0.668385123800717
448	308.143	3.98101871401783
448	310.396	6.15004194376737
448	312.65	9.58179839266341
448	314.905	3.02150849975694
448	317.161	-1.07278761438155
448	319.417	0.852299130711459
448	321.675	-0.215340959737705
448	323.933	0.868055646082034
448	326.192	5.0057546514778
448	328.453	1.31084731556021
448	330.713	-0.218412604690416
448	332.975	0.437180416668587
448	335.238	-1.74608473797277
448	337.501	7.6006811236146
448	339.766	0.865247120432042
448	342.031	1.29511887521521
448	344.297	0
448	346.564	-1.07731846971403
448	348.832	11.8874837791313
448	351.1	0.217207639536832
448	353.369	-9.60539039954262
448	355.64	2.8502272356395
448	357.911	3.30241641634031
448	360.182	1.54346022517537
448	362.455	3.96475003069591
448	364.729	1.97632133155691
448	367.003	-2.39652801748626
448	369.278	-1.30116684535655
448	371.554	-1.5065301609872
448	373.831	-2.57196778572795
448	376.108	-1.26656698425915
448	378.387	-5.40833655402216
448	380.666	7.40153018324099
448	382.946	-2.25844882986072
448	385.226	-3.25045102695999
448	387.508	-4.97486275448563
448	389.79	-3.27833822882856
448	392.073	6.85922392867652
448	394.357	-1.12064011111849
448	396.642	-0.547553341012684
448	398.927	2.45257433038749
448	401.214	1.74670973399359
448	403.501	-1.38898765243536
448	405.788	-0.172956003888657
448	408.077	2.23311157950723
448	410.366	-1.3556119441606
448	412.656	4.03734158397207
448	414.947	6.6553542859524
448	417.239	0.494704495653182
448	419.531	6.18374879272111
448	421.824	8.89259446486633
448	424.118	10.2648257726099
448	426.413	10.7907544528606
448	428.708	13.5048743623806
448	431.004	10.0267742684633
448	433.301	19.631244799024
448	435.598	23.703802486535
448	437.897	24.1909913626109
448	440.196	73.9115726937971
448	442.495	367.298105015722
448	444.796	958.274744988408
448	447.097	1465.62318600788
448	449.399	1335.67754434706
448	451.702	685.924234680811
448	454.005	170.596871748894
448	456.309	20.6094789265043
448	458.614	9.9693379563614
448	460.919	4.29506416245221
448	463.225	7.51624325938747
448	465.532	6.15895008877816
448	467.84	5.38766498262801
448	470.148	8.84986830763883
448	472.457	4.34380682730575
448	474.766	0.289021672606453
448	477.077	2.74249793241643
448	479.388	11.3872813693982
448	481.699	4.32778909479744
448	484.012	4.77360623752514
448	486.324	4.19998052314371
448	488.638	2.61435344482951
448	490.952	1.31145738321484
448	493.267	5.38416614292361
448	495.583	-0.291329115009665
448	497.899	0.291129724951814
448	500.216	0.145183593441504
448	502.534	-0.145542857861037
448	504.852	2.04076012286177
448	507.171	-2.1800465733512
448	509.491	1.74113056001291
448	511.811	0.725428813006203
448	514.132	4.77914893407109
448	516.453	12.6059235010967
448	518.775	16.4647223220108
448	521.098	28.8069486381547
448	523.421	42.8336007283572
448	525.745	54.8569148393321
448	528.07	59.7402502675321
448	530.395	63.6989472420756
448	532.72	47.4342209494202
448	535.047	34.7028823424468
448	537.374	19.6135181934153
448	539.701	15.1892362916754
448	542.03	8.45379600078046
448	544.358	7.0116783331659
448	546.688	2.25921291036211
448	549.018	4.82200056753946
448	551.348	1.50741318546477
448	553.679	1.66477984242919
448	556.011	-0.30437291013239
448	558.343	5.97362845400745
448	560.676	4.3091602670723
448	563.01	3.72036085622739
448	565.344	-2.81070860812587
448	567.678	-1.25911294263505
448	570.013	-0.158119862269565
448	572.349	-3.98363842431898
448	574.685	-5.94237756738317
448	577.022	5.66350227268664
448	579.359	3.42069993439234
448	581.697	2.95108494411064
448	584.035	-0.329055428555722
448	586.374	-0.992779943912591
448	588.714	0.49900892913007
448	591.054	2.84715482377118
448	593.394	2.68856386963763
448	595.735	0.169220125068985
448	598.077	4.74982191458215
448	600.419	0.512960082163788
448	602.761	-1.72127874666986
448	605.104	-1.90716109265982
448	607.448	-7.84930383100839
448	609.792	0
448	612.137	3.89264859353996
448	614.482	2.67117247539329
448	616.827	-1.61590974986836
448	619.174	-0.360645871026824
448	621.52	5.27402873602275
448	623.867	0.915967945412108
448	626.215	1.10577710596252
448	628.563	1.11485150157622
448	630.911	0.747794741087663
448	633.26	1.68848184784281
448	635.609	0.18821459640019
448	637.959	0.56762213200791
448	640.31	1.33128349287549
448	642.66	3.64099715681225
448	645.012	0.193629030294291
448	647.363	1.17057836420829
448	649.716	0.393780134295396
448	652.068	-5.77307133893475
448	654.421	-5.42136730190942
448	656.775	6.87151389197616
448	659.128	4.87658373508151
448	661.483	4.72589647945284
448	663.838	2.69177126741182
448	666.193	-2.70373318232612
448	668.548	-1.88672993444734
448	670.904	1.47421049768977
448	673.261	2.11946972907602
448	675.617	-2.12881673998648
448	677.975	-3.21100501568283
448	680.332	1.07648185987597
448	682.69	-4.12298429263398
448	685.049	-5.4470960331201
448	687.407	5.92968437970962
448	689.767	-9.07613063626272
448	692.126	3.11704760901984
448	694.486	1.34795187710187
448	696.846	0.450540133925444
448	699.207	1.13472475787829
448	701.568	0.22875046209051
448	703.93	2.07836579168189
448	706.291	-0.699825732982872
448	708.653	-3.99410730237134
448	711.016	-4.26069770058252
448	713.379	-10.0205104278996
448	715.742	0.722243533137231
448	718.105	0.4843913359281
448	720.469	-6.09891513998385
448	722.833	-1.95807006102693
448	725.198	-2.72045521290377
448	727.563	3.47897965733741
448	729.928	-5.7663236811319
448	732.293	0.25198953934849
448	734.659	-4.06316046456432
448	737.025	13.8990310678163
448	739.392	-1.0336600201676
448	741.759	0.260647993775424
448	744.126	-3.41543149901363
448	746.493	-4.52139586257938
448	748.861	4.27309634367151
448	751.229	-6.22111986147226
448	753.597	2.44912704288961
448	755.965	6.07567894102806
448	758.334	2.79793039728657
448	760.703	1.12969591668831
448	763.072	5.41424708056201
448	765.442	2.58501751672827
448	767.812	0.872980555538346
448	770.182	1.45566340098543
448	772.552	4.9575419472342
448	774.923	-0.596935457061086
448	777.294	6.95576694743367
448	779.665	-4.29445752453825
448	782.036	0.607384574359148
448	784.408	3.09032094920628
448	786.78	-4.95381013019885
448	789.152	-10.2497743627419
448	791.524	5.98883550042464
448	793.897	2.55743244601431
448	796.27	-1.58701181359907
448	798.643	-1.58758178840619
448	801.016	-6.34075753296899
448	803.389	-3.93564260667041
448	805.763	-0.874587245926757
448	808.136	-5.90346391000561
448	810.51	-5.02887666407885
448	812.885	4.59158304111547
448	815.259	-1.09323405740845
448	817.634	1.9678213033352
448	820.008	4.59158304111547
448	822.383	-4.81022985259716
448	824.758	-0.437293622963378
446	247.649	-0.240590022036447
446	249.877	-1.68413015425513
446	252.107	1.06269732652224
446	254.337	1.05638959435705
446	256.568	4.59569535597585
446	258.801	-2.74280844742205
446	261.034	5.03467048024121
446	263.268	0
446	265.503	-1.16590047752905
446	267.739	-0.891838236946946
446	269.976	1.49840557352515
446	272.214	2.09297444335246
446	274.453	3.58331769828224
446	276.693	8.36589868049747
446	278.933	5.0321703434834
446	281.175	-0.292405099054485
446	283.417	-1.72710451805478
446	285.66	-4.5173315303343
446	287.905	9.09500324207402
446	290.15	-3.52375115600395
446	292.396	-5.02576117263185
446	294.643	0
446	296.891	1.27857915326324
446	299.139	1.2604886096002
446	301.389	3.23828606864595
446	303.639	10.3421408792294
446	305.891	3.92247303492042
446	308.143	2.19027520603306
446	310.396	6.28387963666747
446	312.65	0.239623173640548
446	314.905	-1.66237227886744
446	317.161	3.77744537372096
446	319.417	2.57904668006507
446	321.675	-2.13257158006553
446	323.933	3.58189868407757
446	326.192	3.3527735581882
446	328.453	2.88480570468744
446	330.713	-4.56631389851393
446	332.975	-1.44316642946801
446	335.238	-2.64181546379255
446	337.501	3.8233047333389
446	339.766	0
446	342.031	5.46286768920067
446	344.297	-0.236486354626495
446	346.564	0.237087449492009
446	348.832	3.80523685165345
446	351.1	-1.67304491201872
446	353.369	-0.480426332776361
446	355.64	1.68876273443031
446	357.911	-0.484512554285827
446	360.182	0
446	362.455	-0.242369389851972
446	364.729	-0.724887760750167
446	367.003	-0.479462101568116
446	369.278	1.90900114436317
446	371.554	-5.68362604785969
446	373.831	2.35840692901034
446	376.108	3.94875598840987
446	378.387	-5.72222372400762
446	380.666	-1.13115854757191
446	382.946	1.58143036518599
446	385.226	-4.69437092891071
446	387.508	-2.18965432263846
446	389.79	-4.88053168044143
446	392.073	5.45105158523056
446	394.357	2.05517768741471
446	396.642	0.602505334917285
446	398.927	-1.34935631623278
446	401.214	-5.57382336646223
446	403.501	0
446	405.788	4.37721563654739
446	408.077	2.64624207511685
446	410.366	4.10206505916003
446	412.656	-0.370210483166155
446	414.947	7.32328005822185
446	417.239	5.44352623777895
446	419.531	6.26715953073438
446	421.824	6.93848842896525
446	424.118	10.5890578827368
446	426.413	16.9374916923173
446	428.708	11.5771420805112
446	431.004	18.2734939013052
446	433.301	22.2871794232302
446	435.598	21.9643757612624
446	437.897	58.1859206741267
446	440.196	342.87877205823
446	442.495	944.672924599884
446	444.796	1481.8288612822
446	447.097	1411.87604632906
446	449.399	807.021696649754
446	451.702	254.565040690368
446	454.005	28.5120146665894
446	456.309	5.58729118814882
446	458.614	8.51391525621009
446	460.919	6.35580740450275
446	463.225	5.67587940070501
446	465.532	8.71335919581982
446	467.84	9.77379345191199
446	470.148	3.67171761173985
446	472.457	-1.59324921200765
446	474.766	-2.38520733884178
446	477.077	2.54124860963963
446	479.388	5.55130984908839
446	481.699	0.476212237731903
446	484.012	1.43254946030414
446	486.324	1.59361622229174
446	488.638	3.9954552265273
446	490.952	2.7258067199886
446	493.267	4.16317378464745
446	495.583	5.44963322961772
446	497.899	0.64069451977796
446	500.216	-0.159754097069681
446	502.534	-4.00373542412334
446	504.852	1.9247735113597
446	507.171	3.83813474941595
446	509.491	3.19311493700057
446	511.811	3.99116120020922
446	514.132	6.05556520703153
446	516.453	16.5814771764789
446	518.775	34.3271520763205
446	521.098	45.1696355139279
446	523.421	58.0822836879497
446	525.745	65.1152464872359
446	528.07	58.9245594657626
446	530.395	47.6814422745715
446	532.72	34.7964530442693
446	535.047	19.2532610916697
446	537.374	15.6227290975985
446	539.701	7.95113737671682
446	542.03	7.01745808087654
446	544.358	3.44729051585073
446	546.688	1.98875649804595
446	549.018	4.97431171764381
446	551.348	-0.497608772409704
446	553.679	-4.32984086519275
446	556.011	1.00475856006958
446	558.343	1.34833575256484
446	560.676	4.57228026264188
446	563.01	-1.70572214598367
446	565.344	0.687286436853704
446	567.678	1.90503013409107
446	570.013	-4.00173869662614
446	572.349	-1.75337321371806
446	574.685	-0.176722962009927
446	577.022	3.3830241592108
446	579.359	3.40552246127213
446	581.697	-2.70604446094131
446	584.035	4.34494986344112
446	586.374	-0.546207253068667
446	588.714	3.47756396171821
446	591.054	0.368575634483603
446	593.394	-0.924495588712085
446	595.735	2.97924663751279
446	598.077	1.30662751420253
446	600.419	1.88146775211399
446	602.761	0.568207451257777
446	605.104	-5.53257301948171
446	607.448	-4.60642846820866
446	609.792	-1.93209801431708
446	612.137	3.69922360310725
446	614.482	4.31089868571916
446	616.827	1.97564566290049
446	619.174	1.58735995223902
446	621.52	7.20412862280691
446	623.867	0.403157487965166
446	626.215	-1.82512795284829
446	628.563	0.61336853145478
446	630.911	1.64568558780091
446	633.26	0.825749541977477
446	635.609	4.14207310764236
446	637.959	0.208196070979665
446	640.31	1.88342998363071
446	642.66	-0.843453595086067
446	645.012	2.55673772782918
446	647.363	3.4348176712542
446	649.716	4.76629536009201
446	652.068	-0.219050066720014
446	654.421	-1.76754108912009
446	656.775	-2.44624899618886
446	659.128	3.35374599203821
446	661.483	3.39142401201181
446	663.838	5.01247183191187
446	666.193	-7.09441575830042
446	668.548	-2.53743180496001
446	670.904	1.15868644740674
446	673.261	-0.233217793284256
446	675.617	-3.51369450288872
446	677.975	1.17775292833692
446	680.332	5.92258338080281
446	682.69	1.19388514132697
446	685.049	-8.15151634838155
446	687.407	2.4165861218624
446	689.767	-2.19226905922134
446	692.126	5.38979868718613
446	694.486	1.48323119655082
446	696.846	1.98302385504494
446	699.207	-3.24637243460494
446	701.568	-6.54439933012751
446	703.93	-1.01642170612352
446	706.291	-0.770059656388457
446	708.653	-2.0682129694896
446	711.016	-4.94875873301902
446	713.379	0.262527629695129
446	715.742	-3.97363644078842
446	718.105	-5.86304888395144
446	720.469	1.07375954342697
446	722.833	4.03983811785565
446	725.198	-2.44920912185294
446	727.563	8.47656723164073
446	729.928	-9.93134674612453
446	732.293	-2.21823198477823
446	734.659	-2.79433489986262
446	737.025	4.24831282345554
446	739.392	-4.26523977205031
446	741.759	0.860419223238063
446	744.126	0.28909241066877
446	746.493	0.877969298449186
446	748.861	2.93871294223596
446	751.229	-1.48814483287506
446	753.597	1.49717743227038
446	755.965	6.68542898203083
446	758.334	0.615745668896702
446	760.703	-0.310767812766944
446	763.072	0.627117513157092
446	765.442	-6.00494515683062
446	767.812	2.24138168720203
446	770.182	5.4459586992432
446	772.552	-4.49241610395628
446	774.923	10.5094943792082
446	777.294	0.998327202047213
446	779.665	-6.07557301538652
446	782.036	1.67085295160939
446	784.408	1.36018518675082
446	786.78	-6.47302730083655
446	789.152	-5.8101019093681
446	791.524	-1.38734105401904
446	793.897	10.9046151048262
446	796.27	-1.39702639016212
446	798.643	-3.84320236234704
446	801.016	-3.36826030851025
446	803.389	-0.721770066109339
446	805.763	-6.25534057294761
446	808.136	-7.69888070516629
446	810.51	3.36826030851025
446	812.885	-1.20295011018223
446	815.259	-1.44354013221868
446	817.634	4.81180044072893
446	820.008	3.84944035258314
446	822.383	-0.962360088145786
446	824.758	-6.97711063905695
444	247.649	3.59447248074493
444	249.877	3.85122051508386
444	252.107	-1.13406801899907
444	254.337	3.38200997969292
444	256.568	4.90434199672909
444	258.801	-0.878104592388867
444	261.034	2.68639933278346
444	263.268	0.306585524846501
444	265.503	-3.42155629145911
444	267.739	-4.44142553218084
444	269.976	-0.639615362912747
444	272.214	2.87169234281075
444	274.453	-5.73595966901615
444	276.693	-0.956544853259721
444	278.933	-4.10657047393836
444	281.175	3.74451610806425
444	283.417	-3.99337631337597
444	285.66	-6.92977818765852
444	287.905	0.588231705851093
444	290.15	-0.28926200652164
444	292.396	-5.64556948353822
444	294.643	2.7673705740089
444	296.891	6.27646290238807
444	299.139	4.30445745115634
444	301.389	1.3291419916409
444	303.639	6.04391726123
444	305.891	6.01724002246491
444	308.143	0.259708218362661
444	310.396	3.35295231922036
444	312.65	-0.511432504918641
444	314.905	-2.53431015328805
444	317.161	2.51946149490199
444	319.417	5.75471564724502
444	321.675	1.2643305372405
444	323.933	2.03864469203139
444	326.192	9.96713428604743
444	328.453	4.10473212401696
444	330.713	-0.512946029709698
444	332.975	6.67372075685132
444	335.238	-5.38218476966343
444	337.501	4.59008737139816
444	339.766	2.28605491997136
444	342.031	0
444	344.297	-2.01895011885846
444	346.564	3.54214320908093
444	348.832	4.06079634386523
444	351.1	-2.55058073413293
444	353.369	-11.0228723707233
444	355.64	-4.11926844427607
444	357.911	-1.80968336531015
444	360.182	3.10700982916807
444	362.455	3.3624097571548
444	364.729	2.57857060617911
444	367.003	2.8141451208827
444	369.278	0.763953582557162
444	371.554	-6.06533805248341
444	373.831	-0.251679740526801
444	376.108	1.98303727893969
444	378.387	-5.61800571067255
444	380.666	2.17282876522359
444	382.946	3.61636958413976
444	385.226	6.91808065960161
444	387.508	-3.97240935173853
444	389.79	-3.39672255174214
444	392.073	4.02725347066333
444	394.357	4.16708627934667
444	396.642	0.42864637280564
444	398.927	-0.41142257436606
444	401.214	-5.94816102919992
444	403.501	-0.815515778773841
444	405.788	2.03095182246675
444	408.077	3.02567522522497
444	410.366	6.16837931946083
444	412.656	9.08669736143093
444	414.947	7.81511113364903
444	417.239	3.29183078653423
444	419.531	11.6563359508383
444	421.824	14.049520310288
444	424.118	10.5468705183866
444	426.413	19.3793950367644
444	428.708	18.0709985723977
444	431.004	17.845017451749
444	433.301	25.6135224536548
444	435.598	51.8232739483674
444	437.897	306.644467911472
444	440.196	901.21076584739
444	442.495	1525.7891149525
444	444.796	1520.8252164033
444	447.097	883.371993986339
444	449.399	291.735371872813
444	451.702	44.1295670008081
444	454.005	14.0702335086921
444	456.309	8.06695688398303
444	458.614	8.91098414502742
444	460.919	6.26091975794274
444	463.225	7.61460372004263
444	465.532	6.19903193845344
444	467.84	5.64256768299515
444	470.148	7.15517470834919
444	472.457	2.7204027826759
444	474.766	2.71509091105202
444	477.077	1.18646444124681
444	479.388	11.8482710105396
444	481.699	6.77592832991134
444	484.012	1.52875940121348
444	486.324	4.08154415483158
444	488.638	2.55827386443648
444	490.952	4.61997277222417
444	493.267	5.63890330521597
444	495.583	1.88152744669142
444	497.899	2.73489411027682
444	500.216	3.9211129839058
444	502.534	-0.341810085540809
444	504.852	-0.342340198626613
444	507.171	3.24259039954638
444	509.491	5.45210296955014
444	511.811	13.9702001446623
444	514.132	20.2370667980743
444	516.453	37.9423526853792
444	518.775	53.25289057953
444	521.098	67.1462477098798
444	523.421	66.8943147544549
444	525.745	66.4450959301026
444	528.07	44.4568480449873
444	530.395	27.9860488857789
444	532.72	13.7972653680192
444	535.047	7.87608512435062
444	537.374	9.10941636302384
444	539.701	10.21679558243
444	542.03	5.74718036268866
444	544.358	5.43062480585059
444	546.688	0.707440424073651
444	549.018	4.60060138362913
444	551.348	1.77009383160873
444	553.679	-0.888583217951589
444	556.011	3.21671426478352
444	558.343	2.33819609662426
444	560.676	4.87935434704822
444	563.01	6.55300205656911
444	565.344	1.83361138791595
444	567.678	-0.184815622762535
444	570.013	-3.3421267108619
444	572.349	0.187112965980125
444	574.685	3.77183332330612
444	577.022	-0.760047972805336
444	579.359	4.20806407720188
444	581.697	-4.04289515591477
444	584.035	-5.98914374929401
444	586.374	2.91445250680012
444	588.714	0
444	591.054	-0.786658306590547
444	593.394	-4.14365557316289
444	595.735	2.18579121307039
444	598.077	-0.995986103084268
444	600.419	3.21252323226712
444	602.761	2.42547292647181
444	605.104	-2.64668358779909
444	607.448	-1.22894898604343
444	609.792	1.2371145647534
444	612.137	0.831087000321986
444	614.482	5.85507796130754
444	616.827	2.31916290553973
444	619.174	2.32920456594389
444	621.52	5.97952249576564
444	623.867	6.23838607052339
444	626.215	1.73129194947739
444	628.563	0.436374884941572
444	630.911	0.439052434751194
444	633.26	4.4060341730811
444	635.609	3.97822905341756
444	637.959	-2.66614208828753
444	640.31	3.34986839173599
444	642.66	7.87587404565912
444	645.012	1.59159471878336
444	647.363	2.06184365562075
444	649.716	5.31759946419829
444	652.068	4.20770622310252
444	654.421	1.4146867866868
444	656.775	2.37321721883723
444	659.128	6.20357119823606
444	661.483	9.16861937174161
444	663.838	1.70198927731272
444	666.193	-2.93066180139122
444	668.548	7.87736896518792
444	670.904	-6.18251881912554
444	673.261	4.97761374239562
444	675.617	2.74976095343429
444	677.975	-3.01644179649254
444	680.332	-3.03376499828239
444	682.69	0.509626560017045
444	685.049	-2.04681687678001
444	687.407	2.57888390942873
444	689.767	4.15911417870192
444	692.126	0
444	694.486	0
444	696.846	5.2905090630988
444	699.207	2.93141422039805
444	701.568	0.805837017670539
444	703.93	-1.89819792845531
444	706.291	2.19140485187694
444	708.653	1.10355701790136
444	711.016	1.38976765532885
444	713.379	-7.28413323273828
444	715.742	-2.82700375993535
444	718.105	1.99080347331139
444	720.469	-4.58349269506732
444	722.833	0.862230683573212
444	725.198	-7.84109360477274
444	727.563	5.83603419906449
444	729.928	-8.83194619427271
444	732.293	-2.66310935965342
444	734.659	-4.47300341106227
444	737.025	-0.604483903057192
444	739.392	-0.303446202295739
444	741.759	2.142478169332
444	744.126	-0.617015681309208
444	746.493	5.30929077958502
444	748.861	-0.940823021277839
444	751.229	-4.44664795643259
444	753.597	-0.958636670477843
444	755.965	-4.2157948271504
444	758.334	-2.95694600971828
444	760.703	-11.2757246921716
444	763.072	-6.69234689949885
444	765.442	3.03548065326922
444	767.812	11.6178619520027
444	770.182	-0.341865234008611
444	772.552	3.08193847455365
444	774.923	0
444	777.294	6.39224880358181
