Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	4.03898291246166
450	249.877	5.24638292229266
450	252.107	2.91387322459605
450	254.337	2.21510215145469
450	256.568	1.59922356491255
450	258.801	6.2165003115269
450	261.034	-5.63503353620864
450	263.268	-1.20333236328557
450	265.503	1.95035554136889
450	267.739	7.98061822938675
450	269.976	3.51076359802091
450	272.214	-10.0444109378617
450	274.453	-1.74794779681175
450	276.693	-3.99308685696965
450	278.933	0.0137848365766571
450	281.175	5.40025937704694
450	283.417	-1.93652972758755
450	285.66	6.40119652920815
450	287.905	-4.84201876049682
450	290.15	1.82565801236446
450	292.396	-1.77952889471458
450	294.643	-6.10138586346603
450	296.891	7.49886884545416
450	299.139	-13.7361343817183
450	301.389	-6.06310416364975
450	303.639	3.09864163180452
450	305.891	5.14689301262348
450	308.143	2.85919275685116
450	310.396	6.28451498865117
450	312.65	-11.6599662887189
450	314.905	6.57364576769556
450	317.161	-1.38992311251451
450	319.417	0.977189170622014
450	321.675	-1.79260588947318
450	323.933	-4.2057693489379
450	326.192	4.21979100266758
450	328.453	1.40410282080322
450	330.713	1.22040756331295
450	332.975	-1.0248858277235
450	335.238	1.80759020291766
450	337.501	10.02426436933
450	339.766	-0.995729249552881
450	342.031	-0.795877632336525
450	344.297	-0.594320626951811
450	346.564	6.9605653845303
450	348.832	0.00861415042016489
450	351.1	1.39905229773854
450	353.369	2.41288192988253
450	355.64	-3.04147076141934
450	357.911	-1.22390991784326
450	360.182	4.27824188985158
450	362.455	-12.6107530359318
450	364.729	-8.12036028963419
450	367.003	0.812603280593569
450	369.278	6.39675389170794
450	371.554	-2.58635059013504
450	373.831	-3.37326574014804
450	376.108	-4.87659324629633
450	378.387	3.83603347177695
450	380.666	4.54605389097782
450	382.946	-6.82074904431009
450	385.226	-0.940362480646463
450	387.508	4.77596320135821
450	389.79	7.64530444219682
450	392.073	7.73859858002753
450	394.357	1.71685659802951
450	396.642	6.06344830700537
450	398.927	0.00598456456050078
