Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	-1.19904592052257
450	249.877	0.796444126615889
450	252.107	-3.30747559033471
450	254.337	-2.62974311413126
450	256.568	-8.07325869287548
450	258.801	3.41440870676779
450	261.034	-0.0036834042998497
450	263.268	3.81195837818993
450	265.503	-1.93610825709895
450	267.739	-1.72742709876105
450	269.976	0.249697566743122
450	272.214	3.22127999303822
450	274.453	-1.23986102142038
450	276.693	-3.96836313321211
450	278.933	4.17107538965562
450	281.175	-5.33822751450162
450	283.417	4.2997342754812
450	285.66	1.40446003181301
450	287.905	-5.263954971063
450	290.15	6.97211083527208
450	292.396	7.24355300767304
450	294.643	-10.3321467213604
450	296.891	-7.42340931817057
450	299.139	3.55660375167183
450	301.389	-0.413946099695198
450	303.639	-1.43448064791769
450	305.891	-3.05220751697613
450	308.143	4.23618579155939
450	310.396	7.41611850335809
450	312.65	-2.18805560953511
450	314.905	-0.787258364469162
450	317.161	2.93588180970159
450	319.417	6.02417821947244
450	321.675	8.25485392317509
450	323.933	2.37592785930567
450	326.192	3.57336359774304
450	328.453	-0.996679622262938
450	330.713	-1.79608380127705
450	332.975	-3.59676550663473
450	335.238	10.7621189310038
450	337.501	-2.18696634022689
450	339.766	4.34297315275554
450	342.031	0.388626191427838
450	344.297	0.78340901061547
450	346.564	0.982209469752916
450	348.832	0.19281758737251
450	351.1	1.58592133221641
450	353.369	7.97187643209294
450	355.64	4.00233195431816
450	357.911	5.62498017237039
450	360.182	6.64145501519291
450	362.455	-1.81187082719619
450	364.729	-1.00252273679116
450	367.003	2.38581588417535
450	369.278	2.37148254303833
450	371.554	0.980174916131408
450	373.831	-3.329075924807
450	376.108	2.88849575940118
450	378.387	9.30591780276793
450	380.666	6.19241802379205
450	382.946	-0.189987920365309
450	385.226	-0.372860706625399
450	387.508	10.5368247865906
450	389.79	6.16236341775771
450	392.073	4.51410365379356
450	394.357	5.62416207668649
450	396.642	5.16196362999641
450	398.927	7.67333805419524
