Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	-6.79628501079954
450	249.877	7.2008948858568
450	252.107	1.32813671093264
450	254.337	1.97740378663018
450	256.568	-1.12065729344345
450	258.801	8.2036459278435
450	261.034	0.237343905609422
450	263.268	5.49219290693451
450	265.503	2.66779914432527
450	267.739	-2.2215868501504
450	269.976	5.97628927493494
450	272.214	7.45826990224888
450	274.453	-2.72790021166309
450	276.693	-1.48507502058341
450	278.933	2.21725628739079
450	281.175	-0.72489181598914
450	283.417	8.36997894140724
450	285.66	2.34715397529556
450	287.905	-3.65602711433033
450	290.15	1.57255941152195
450	292.396	22.6385625217367
450	294.643	-6.88504566067138
450	296.891	3.40160558722927
450	299.139	4.18745473021766
450	301.389	0.415091450969216
450	303.639	0.415880103548207
450	305.891	3.26337713222391
450	308.143	5.66651609739117
450	310.396	5.42388711247481
450	312.65	5.77833042379107
450	314.905	7.49970391816505
450	317.161	7.06549295919353
450	319.417	0.784273629469816
450	321.675	6.89119609333446
450	323.933	6.55023957549867
450	326.192	0.00220825569195515
450	328.453	0.199559394073085
450	330.713	2.3999432594712
450	332.975	-2.79062831720434
450	335.238	17.5570694716594
450	337.501	-3.36699184436436
450	339.766	4.15413853955568
450	342.031	-1.17739271701944
450	344.297	3.34284666826722
450	346.564	9.85382038476062
450	348.832	6.92419423568053
450	351.1	4.96593114813239
450	353.369	5.18671655153999
450	355.64	10.2251884948765
450	357.911	4.63175137123527
450	360.182	3.22470586496791
450	362.455	4.23400955105305
450	364.729	7.0296869027311
450	367.003	14.9436983627172
450	369.278	3.57434339056016
450	371.554	12.4025878774714
450	373.831	6.86587205135814
450	376.108	12.7431418677051
450	378.387	19.7788936033211
450	380.666	19.1778512471515
450	382.946	13.1473225491144
450	385.226	13.5656779678317
450	387.508	24.0171032711075
450	389.79	24.6871547480131
450	392.073	19.6993605285304
450	394.357	31.2594824000755
450	396.642	26.8762074203926
450	398.927	32.8443166655417
450	401.214	31.9500192185849
