Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	0.610114145518669
450	249.877	-1.4090266651863
450	252.107	-0.65656927067244
450	254.337	4.43205756272724
450	256.568	7.49105583552723
450	258.801	0.467545145456286
450	261.034	3.51249244855193
450	263.268	-0.481956580999006
450	265.503	-2.93560510234846
450	267.739	7.48739051282807
450	269.976	-4.52692818753125
450	272.214	-7.78951304336821
450	274.453	3.75887961457269
450	276.693	6.77338695290314
450	278.933	4.97383576361326
450	281.175	7.1193563253308
450	283.417	1.44436358888037
450	285.66	-0.938374604264032
450	287.905	5.08962008193325
450	290.15	2.96099646022721
450	292.396	-3.11019141110858
450	294.643	-10.4517297385539
450	296.891	7.68059874581173E-4
450	299.139	-2.54279979163953
450	301.389	-1.05144824074262
450	303.639	1.4484111381509
450	305.891	6.38202984451432
450	308.143	2.45251277708358
450	310.396	1.82925607273422
450	312.65	1.19589205288974
450	314.905	3.59056582279359
450	317.161	0.392871735682728
450	319.417	1.5704858667231
450	321.675	-1.19608530961239
450	323.933	4.00310227037044
450	326.192	3.21800122015225
450	328.453	-1.4147761384911
450	330.713	6.25649365275795
450	332.975	-5.4574571534048
450	335.238	2.21413799420121
450	337.501	9.62987722064661
450	339.766	-4.59124681092665
450	342.031	3.38686242404903
450	344.297	1.19018130868182
450	346.564	9.9487281501381
450	348.832	7.38606860888155
450	351.1	-2.00620940514244
450	353.369	4.43168856348957
450	355.64	3.02961505358589
450	357.911	1.8251918320067
450	360.182	1.0233843272246
450	362.455	-4.8922605881134
450	364.729	-4.27001441539848
450	367.003	8.85314855132029
450	369.278	0.400315112588933
450	371.554	1.78350594359406
450	373.831	-6.33880352019216
450	376.108	-0.396646849848988
450	378.387	11.7121315426879
450	380.666	0.757689024509585
450	382.946	2.26958205631756
450	385.226	4.87279173378541
450	387.508	10.4729702457139
450	389.79	8.01049653367425
450	392.073	8.27163462446318
450	394.357	5.68600176128454
450	396.642	10.1114891518672
450	398.927	11.9685678869602
