Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	12.1607222267122
450	249.877	0.996693535667753
450	252.107	10.1235329439496
450	254.337	-4.37436938738056
450	256.568	7.84207758821139
450	258.801	1.13828081652048
450	261.034	10.4265217952972
450	263.268	2.1371533629086
450	265.503	-6.76261751831138
450	267.739	-4.18294175329234
450	269.976	0.495935352404653
450	272.214	-1.48697055876777
450	274.453	-3.71444966768934
450	276.693	-1.23813218100533
450	278.933	-0.238221178078307
450	281.175	-2.1802116886328
450	283.417	-4.53262608399814
450	285.66	-0.23586162972941
450	287.905	-0.458120140503396
450	290.15	-1.34603385140909
450	292.396	-12.9325431214296
450	294.643	0.426285189235307
450	296.891	10.8103112193518
450	299.139	11.9046049857037
450	301.389	0.202909725029016
450	303.639	-5.31347928362922
450	305.891	-2.84531048698865
450	308.143	-3.8303276044471
450	310.396	0.404404740521923
450	312.65	1.79429520648393
450	314.905	5.1136949158662
450	317.161	1.75540425485306
450	319.417	8.93693558526789
450	321.675	-4.71945855510234
450	323.933	1.17732897428643
450	326.192	9.12524908269704
450	328.453	-1.19320506091624
450	330.713	-11.7473258128958
450	332.975	1.40007806446359
450	335.238	-6.56826411428811
450	337.501	9.50030862884682
450	339.766	-1.97122396047285
450	342.031	-0.783500601350949
450	344.297	2.73920090849748
450	346.564	4.70907787524632
450	348.832	4.92303703700896
450	351.1	11.8810118574264
450	353.369	0.598197686974042
450	355.64	-4.00010513236606
450	357.911	5.82068069491594
450	360.182	8.23736820812276
450	362.455	7.62548940127422
450	364.729	5.20389108951135
450	367.003	3.37378102715592
450	369.278	5.32977014901661
450	371.554	-0.00145063118107347
450	373.831	1.94970299174495
450	376.108	8.66096841264754
450	378.387	6.45052806649332
450	380.666	2.61709635783282
450	382.946	-3.56239713346124
450	385.226	6.29051467927187
450	387.508	10.33922114458
450	389.79	5.97231897537886
450	392.073	8.5046254608731
450	394.357	13.7908092024068
450	396.642	7.98100604797104
450	398.927	3.34704823346803
