Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	7.18118720082084
450	249.877	4.98394207772593
450	252.107	10.1281564846351
450	254.337	-8.31558590802021
450	256.568	3.3640853011337
450	258.801	4.54674342974122
450	261.034	2.55166900055774
450	263.268	-2.62067983024244
450	265.503	-3.8667899314197
450	267.739	-3.20103064226527
450	269.976	-2.13747354986027E-4
450	272.214	-3.46917478775057
450	274.453	-9.65245753808037
450	276.693	-3.96159524890045
450	278.933	9.81452772401314
450	281.175	4.36034238250808
450	283.417	-0.717765726362016
450	285.66	1.40237666883684
450	287.905	-5.25319446084933
450	290.15	-2.02090901327189
450	292.396	-7.01898037482966
450	294.643	1.28733322299839
450	296.891	5.09160532593643
450	299.139	5.64314417005729
450	301.389	-1.03392495984868
450	303.639	-4.90366169211423
450	305.891	-3.65819079921189
450	308.143	-1.00907938101891
450	310.396	1.2039339637821
450	312.65	5.76269937229799
450	314.905	5.313259263705
450	317.161	0.584489568870115
450	319.417	3.50042818421908
450	321.675	-11.9822114593978
450	323.933	-0.400990318511401
450	326.192	5.95470098148676
450	328.453	-0.995248656813671
450	330.713	-4.18516725813274
450	332.975	0.402015823012411
450	335.238	2.18565550414314
450	337.501	4.55531581947632
450	339.766	4.14134665776274
450	342.031	1.77303579981874
450	344.297	-0.00134938987640787
450	346.564	1.17712919914484
450	348.832	3.74387287850963
450	351.1	3.56832344826045
450	353.369	3.58342737575735
450	355.64	1.59638520165425
450	357.911	3.41421806678769
450	360.182	4.02074020148113
450	362.455	-0.402155155674392
450	364.729	-3.20224632794783
450	367.003	5.95845433747613
450	369.278	-0.200779515343991
450	371.554	-1.37437329610515
450	373.831	-0.197259182741407
450	376.108	2.12035569137575
450	378.387	9.48619889069187
450	380.666	-2.06514628966428
450	382.946	-3.18686520115161
450	385.226	3.88782752090075
450	387.508	3.2681780498339
450	389.79	4.04276780744136
450	392.073	-2.43317875444054
450	394.357	17.2023879045857
450	396.642	4.32565786693936
450	398.927	6.86498990600118
