Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	-0.797027797550693
450	249.877	2.20301465904292
450	252.107	5.5260122919732
450	254.337	4.61326187298874
450	256.568	1.57671419994707
450	258.801	5.24092324003111
450	261.034	-2.31936211637255
450	263.268	11.7040102712899
450	265.503	5.33493929604834
450	267.739	3.46280799421528
450	269.976	11.2098767000086
450	272.214	5.96976515344244
450	274.453	9.4365478823477
450	276.693	4.725754556394
450	278.933	3.94135049732029
450	281.175	-4.61371508545907
450	283.417	15.3117714900076
450	285.66	9.15511110695133
450	287.905	2.30258849818204
450	290.15	9.68468554040106
450	292.396	6.8102296881016
450	294.643	-9.68695253021307
450	296.891	3.19028304094028
450	299.139	8.37977015997154
450	301.389	3.5219261922775
450	303.639	3.48842724523607
450	305.891	4.69187821957102
450	308.143	6.07360391682769
450	310.396	2.81340971326568
450	312.65	-1.19195840475091
450	314.905	8.88385152893197
450	317.161	1.17949848811887
450	319.417	3.70956529638012
450	321.675	8.86284150054676
450	323.933	-0.396146188428554
450	326.192	7.17047525364379
450	328.453	8.99364927177616
450	330.713	6.79718063700306
450	332.975	-2.58951653282751
450	335.238	12.1691570514427
450	337.501	-6.94171362710076
450	339.766	8.11306881896955
450	342.031	3.95812677402647
450	344.297	5.70354222775823
450	346.564	6.70329365136865
450	348.832	2.97316783962762
450	351.1	10.7298560524967
450	353.369	12.5765242443832
450	355.64	15.442928072089
450	357.911	10.2727628816633
450	360.182	7.66294568881277
450	362.455	12.4977935789906
450	364.729	16.272792298577
450	367.003	4.38480082796348
450	369.278	9.13139824387713
450	371.554	10.241143888455
450	373.831	9.41819788636608
450	376.108	18.7338559690926
450	378.387	17.690158750207
450	380.666	17.6786390917172
450	382.946	23.48252561526
450	385.226	26.7657217692687
450	387.508	35.3097316174645
450	389.79	37.7485254339185
450	392.073	31.5601566938785
450	394.357	37.7618780642973
450	396.642	47.2552585593835
450	398.927	40.8673905179404
450	401.214	46.6608185019565
450	403.501	49.0823988332557
