Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
450	2.94194792932529	0.00283212152303093	4.90113593256446	1.05640410954835E-7	1.0119651556015	2.93911580780225	4.95977867971729	0.592590112905962	0.0121954252591412	97.2309602250908
448	2.68623976140173		4.49982523429823		1.00756251811981	2.6834076398787	4.53385513772928	0.591860030451403	0.0125085840014361	97.1608747157862
446	2.44114680014149		4.11101865707578		1.00348556041718	2.43831467861846	4.12534775497253	0.591056760167531	0.0128649382543038	97.0811834204747
444	2.2875753033593		3.86863051188547		1.00001692771912	2.28474318183627	3.86869589333394	0.590571925224999	0.0131935157344221	97.0077617490766
442	2.24767956295882		3.80931657332039		0.997353196144104	2.24484744143579	3.79923395416499	0.590868440458852	0.0135170616144672	96.9355186639667
440	2.26060469799832		3.83382108494122		0.99558562040329	2.25777257647529	3.81689703819235	0.591520429784648	0.0139075085031817	96.8484091912811
438	2.29208312397931		3.88534068271713		0.994712889194489	2.28925100245628	3.86479835092857	0.592333879956831	0.0143503446779386	96.7497063006748
436	2.32858722539595		3.94211126028977		0.994661867618561	2.32575510387291	3.92106764344349	0.593143326094327	0.0148340741579597	96.6420037329914
434	2.37786243353238		4.01779556337276		0.995339572429657	2.37503031200935	3.99907081300914	0.5938955380043	0.0153403628921744	96.5294067488039
432	2.45102489254994		4.13241768531059		0.996668756008148	2.44819277102691	4.11865148843608	0.594416103887568	0.0158868792534953	96.4080105007316
430	2.5400520390041		4.27309031170162		0.99854189157486	2.53721991748107	4.26685957723036	0.594634032725302	0.0164349559111227	96.2864209913782
428	2.61999093516905		4.40076836945967		1.00089848041534	2.61715881364602	4.40472226791677	0.594171131448844	0.01701348105075	96.1582429183947
426	2.66360814690883		4.47245437177739		1.00344467163086	2.6607760253858	4.48786040246786	0.592882974684918	0.0175994229171632	96.028595521955
424	2.66197810785284		4.47630929363699		1.00566327571869	2.65914598632981	4.5016597611303	0.590703457709149	0.0181784395906252	95.9006521302184
422	2.77880952014643		4.69362094478688		1.00706160068512	2.77597739862339	4.72676531527988	0.587289026101992	0.0187834720413056	95.7671422407066
420	2.69069641665736		4.57008153772844		1.00703954696655	2.68786429513433	4.60225273497018	0.584032309810066	0.019363454182136	95.6393345821666
418	2.55780299108161		4.37487279176366		1.00569581985474	2.55497086955858	4.39979117283082	0.580702758198115	0.019965856087041	95.5067669788102
416	2.41239651217043		4.16031003220435		1.00317752361298	2.4095643906474	4.17352940959289	0.577344533647948	0.0205995638066616	95.3675083819921
414	2.29707875709737		3.99234526236769		1	2.29424663557434	3.99234515672728	0.574661394621262	0.0212587065438031	95.2228758243172
412	2.21298424408704		3.87434226641993		0.996665716171265	2.21015212256401	3.86142400436585	0.572367116396733	0.021910864693342	95.0799917355136
410	2.144317519101		3.77825673294971		0.993634045124054	2.14148539757797	3.7542044161101	0.570423226926162	0.0226015848070034	94.928892727724
408	2.0872051316339		3.69741435371544		0.991304457187653	2.08437301011087	3.66526322418591	0.568683033828716	0.0233033220970482	94.7756295457668
406	2.04542853186593		3.6388608725041		0.989896655082703	2.0425964103429	3.60209610143004	0.567057722177924	0.0240245063095807	94.6183768731198
404	2.02636967777542		3.6172497186191		0.989499270915985	2.02353755625239	3.57926585476354	0.565349889715323	0.0248139277347506	94.4465443209427
402	2.04004056313746		3.65022272467224		0.990296423435211	2.03720844161443	3.61480240436953	0.563573942285719	0.0256676306729176	94.2610708687349
400	2.08597478495913		3.73714561494992		0.992328882217407	2.0831426634361	3.7084774259369	0.561724509597039	0.0265441055006918	94.0710289782325
398	2.14219122679179		3.8388129306244		0.995916664600372	2.13935910526876	3.82313766468319	0.559582022125808	0.027451736374788	93.8746354794268
396	2.18098388125918		3.90634174871394		1.00104904174805	2.17815175973615	3.91043955853925	0.55700944283353	0.0283217826191965	93.686759465007
394	2.19246764748933		3.9228726910307		1.00751101970673	2.1896355259663	3.95233735868613	0.554010279804201	0.029271402855951	93.4821295407497
392	2.19288528420641		3.91805592021662		1.01508748531342	2.19005316268338	3.97716942413577	0.550656240438959	0.0303072250118421	93.2594339215041
390	2.19724239844682		3.91979833557424		1.02326428890228	2.19441027692378	4.01098954839366	0.547099475191256	0.0313343852022524	93.0391244523946
