Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	-4.9947021144285
450	249.877	-3.80069520406128
450	252.107	-2.87145798163078
450	254.337	1.53578272382496
450	256.568	-3.3686328506216
450	258.801	-4.10202338434177
450	261.034	1.39233842164126
450	263.268	-1.43465340073053
450	265.503	8.23418941539329
450	267.739	10.1289206534695
450	269.976	4.23503733005246
450	272.214	8.69183512469901
450	274.453	16.1301774572779
450	276.693	-0.501023378955379
450	278.933	5.41193711372064
450	281.175	11.9027862947349
450	283.417	1.43614665800062
450	285.66	-2.34656275823666
450	287.905	-0.914557559088169
450	290.15	-2.24978468769573
450	292.396	-5.4953509396403
450	294.643	4.74115476540061
450	296.891	2.55086694935389
450	299.139	0.209944560620736
450	301.389	3.31033162353484
450	303.639	-6.75108246435882
450	305.891	8.96208134867365
450	308.143	-7.0786331311376
450	310.396	7.63169906821202
450	312.65	2.5875444828563
450	314.905	-5.33180409570335
450	317.161	3.52997332284871
450	319.417	-3.31173735106202
450	321.675	0.984694027230099
450	323.933	0.200484421691617
450	326.192	-3.18652508201431
450	328.453	-3.62356161949851E-4
450	330.713	5.19185305100738
450	332.975	0.396630350923387
450	335.238	8.37803678242847
450	337.501	0.198820625576602
450	339.766	-2.37291540859676
450	342.031	-1.58008119726955
450	344.297	4.12619051986013
450	346.564	4.72847476985211
450	348.832	-4.54463241165631
450	351.1	-2.58196525802444
450	353.369	3.59632398244093
450	355.64	2.00548557653879
450	357.911	-0.601594565745581
450	360.182	3.42650770275428
450	362.455	2.81812878590953
450	364.729	-0.804359770637598
450	367.003	2.19212805441102
450	369.278	-0.991285710605303
450	371.554	-4.13482835566695
450	373.831	-2.54634429745831
450	376.108	3.08419210150989
450	378.387	-1.9028876292103
450	380.666	-1.13076256363412
450	382.946	10.1316208599391
450	385.226	7.7984688653903
450	387.508	6.54818073913979
450	389.79	9.16794397002791
450	392.073	2.7841093350375
450	394.357	4.60766170923314
450	396.642	8.34163858130897
450	398.927	6.40664681188773
