Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	0.199857793186239
450	249.877	-3.39969183926398
450	252.107	-2.65005166556171
450	254.337	-0.219694065088083
450	256.568	0.899321084404915
450	258.801	-3.19239102430327
450	261.034	-1.62759194586595
450	263.268	-1.9102258434346
450	265.503	-1.45503937569784
450	267.739	8.89696181603775
450	269.976	-1.74524019759731
450	272.214	0.4971012176703
450	274.453	9.68065118098052
450	276.693	-3.22837685003486
450	278.933	9.10578938097102
450	281.175	-1.21643949661601
450	283.417	0.717575977739475
450	285.66	-7.04217512316521
450	287.905	1.83301500449776
450	290.15	0.675766007003595
450	292.396	1.10051126865775
450	294.643	3.66477777914763
450	296.891	0.212024208791011
450	299.139	4.19212644604815
450	301.389	0.207071726795513
450	303.639	-2.86584489252567
450	305.891	3.05674936797145
450	308.143	-2.22473095447613
450	310.396	6.22866107504041
450	312.65	-4.18416231714669
450	314.905	2.17373487088973
450	317.161	3.53333223708764
450	319.417	-4.87331722493783
450	321.675	-2.16741222215938
450	323.933	5.95598105068429
450	326.192	4.38183445462171
450	328.453	-5.79664926416072
450	330.713	0.998593157438713
450	332.975	-2.59916575088676
450	335.238	-1.19829195548666
450	337.501	3.9736487277811
450	339.766	-0.395632332870726
450	342.031	-4.73923413746074
450	344.297	-4.1467529991368E-4
450	346.564	7.29322736592301
450	348.832	-7.31626458720515
450	351.1	0.199101086132873
450	353.369	7.98792053774896
450	355.64	4.21203674919609
450	357.911	6.04240318131809
450	360.182	4.0344760469428
450	362.455	-1.20914877881827
450	364.729	-3.81685470727186
450	367.003	10.5640332374122
450	369.278	-0.595141630279906
450	371.554	-1.57411636730871
450	373.831	-2.157059620099
450	376.108	-1.93072137720593
450	378.387	3.99712880046489
450	380.666	-1.69207850203462
450	382.946	2.62998091388017
450	385.226	3.34543861972988
450	387.508	3.64095715804484
450	389.79	5.46860061507391
450	392.073	-1.0454549921838
450	394.357	1.36730814543758
450	396.642	0.834519386325203
450	398.927	3.20488637850228
