Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	1.19994802554327
450	249.877	-5.59984948303081
450	252.107	-5.07937570577656
450	254.337	7.02457106024429
450	256.568	0.449306681826533
450	258.801	2.73557610011339
450	261.034	-2.32505727961557
450	263.268	4.29795225943486
450	265.503	4.11674078973245E-4
450	267.739	8.40201015031326
450	269.976	6.47687783050845
450	272.214	-4.72190730315386
450	274.453	17.6235674559972
450	276.693	-2.48401515784073
450	278.933	1.9687279029277
450	281.175	2.91690859353214
450	283.417	4.06762418923404
450	285.66	1.64251798421147
450	287.905	5.49809949470017
450	290.15	0.225469313735487
450	292.396	-4.39762268085945
450	294.643	10.5621134516005
450	296.891	0.42537022175871
450	299.139	-3.35261035170008
450	301.389	-0.41407748682936
450	303.639	3.27453302011235
450	305.891	7.74369525625143
450	308.143	-5.86671741707103
450	310.396	8.8396093555798
450	312.65	2.39012478105953
450	314.905	-3.75123313808116
450	317.161	2.74738140699953
450	319.417	-3.50802231297195
450	321.675	-0.590777147101105
450	323.933	3.96992710633796
450	326.192	-3.98164050958333
450	328.453	4.79562865057234
450	330.713	5.39385478463681
450	332.975	-1.9995938078175
450	335.238	5.98878174042919
450	337.501	1.78761716613837
450	339.766	2.5718558382019
450	342.031	4.54047667178304
450	344.297	-2.16204067169238
450	346.564	3.54749938972959
450	348.832	1.77893844813967
450	351.1	1.98644015514672
450	353.369	9.18515610687939
450	355.64	-0.601368822023025
450	357.911	2.81930549705471
450	360.182	-0.403226777918986
450	362.455	-0.604368541069366
450	364.729	2.61074081215851
450	367.003	5.97812897982719
450	369.278	-0.595074074183606
450	371.554	-6.29945662833966
450	373.831	3.52853210334291
450	376.108	-0.965635737569432
450	378.387	2.09254213150956
450	380.666	-1.88082564807002
450	382.946	4.31893511267276
450	385.226	1.67235728416056
450	387.508	2.00218688490454
450	389.79	7.5846448729179
450	392.073	-1.2200759596945
450	394.357	3.75804783550934
450	396.642	7.01138536571764
450	398.927	3.8457335054616
