Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	4.39256947108991
450	249.877	4.99157945406972
450	252.107	-6.1729089326139
450	254.337	5.91754631775996
450	256.568	2.24357436646746
450	258.801	1.82093613191425
450	261.034	-4.64239658202828
450	263.268	2.38407689552224
450	265.503	0.241892195688917
450	267.739	6.16772796341455
450	269.976	11.9376069126092
450	272.214	3.22546228725697
450	274.453	-0.742906625828987
450	276.693	-0.744046300934234
450	278.933	4.66753307560568
450	281.175	1.73966907748735E-4
450	283.417	-10.988069451801
450	285.66	2.57740770300526
450	287.905	-1.82975824733965
450	290.15	-1.57447513491652
450	292.396	5.92674038895063
450	294.643	0.430746369323467
450	296.891	-1.90996511079404
450	299.139	8.15859018196067
450	301.389	-3.92778917530072
450	303.639	-3.88229297474691
450	305.891	-2.44103988435659
450	308.143	5.85672192373478
450	310.396	-2.00549461662247
450	312.65	0.397355007611538
450	314.905	14.780769793001
450	317.161	1.56737128190611
450	319.417	-6.2260988869339
450	321.675	-5.11228992973933
450	323.933	4.55773394088043
450	326.192	3.57739247396598
450	328.453	-2.99197515890354
450	330.713	-0.797919783419704
450	332.975	-3.39286379812556
450	335.238	0.797180729880561
450	337.501	-1.98260860895955
450	339.766	-0.197227430184806
450	342.031	6.50459730004128
450	344.297	5.88732561281026
450	346.564	3.9349270786111
450	348.832	4.73658702636749
450	351.1	-5.55342553947419
450	353.369	-1.39506509406173
450	355.64	-0.600575676203646
450	357.911	5.83016887577811
450	360.182	2.81847084518178
450	362.455	1.40812319821805
450	364.729	0.80278021785093
450	367.003	1.19388534003567
450	369.278	9.30734709809672
450	371.554	-0.982461772039038
450	373.831	0.391483607445633
450	376.108	-0.192569158970604
450	378.387	10.0670392076054
450	380.666	6.57063853394648
450	382.946	-1.68663896367045
450	385.226	4.4519553221943
450	387.508	12.5377578226526
450	389.79	5.63500566098659
450	392.073	2.43634026098333
450	394.357	2.55888018038642
450	396.642	6.1667924169237
450	398.927	4.31911350306418
