Wavelength	I1	I1 dark	R1	R1dark	XCorrect	I1c	R1c	I1c/R1c	Abs	Percent T
nm	uA	uA	uA	uA		uA	uA	uA/uA	OD	T*100
	Abs Detector Raw	Dark Offset for Abs Detector	Ref Detector Raw	Dark Offset for Ref Detector	Linear interp	Dark subtracted Abs Detector	Corrected Ref Detector	Corrected Intensity 	-Log(T)	% Transmittance
450	2.99660371849491	0.00283852822695431	4.95010139298079	7.4306010903039E-8	1.0119651556015	2.99376519026796	5.00933005119592	0.597637839725341	0.00944695457709939	97.8482460899481
448	2.73525479050275		4.54273785456947		1.00756251811981	2.7324162622758	4.57709231704026	0.596976436787864	0.00971416209320292	97.7880617076966
446	2.48591670067875		4.14943679982592		1.00348556041718	2.48307817245179	4.16389983792395	0.59633475085938	0.00997914897055915	97.7284140481778
444	2.32789928594557		3.90113044827904		1.00001692771912	2.32506075771862	3.90119641121223	0.595986592993953	0.0102423824468043	97.6691970963166
442	2.28967616435351		3.84406646250445		0.997353196144104	2.28683763612656	3.83389189845984	0.596479425266328	0.0104263307762414	97.6278374150378
440	2.30251554255741		3.86652608806575		0.99558562040329	2.29967701433046	3.84945770021445	0.597402853446694	0.0106372438789313	97.5804364191566
438	2.33674006553264		3.91964208394726		0.994712889194489	2.33390153730568	3.89891842801834	0.598602299687484	0.010815358321059	97.5404245789592
436	2.37358961291144		3.97407004596936		0.994661867618561	2.37075108468448	3.95285586006151	0.599756522527891	0.0110674952793554	97.4838122818383
434	2.42674860683965		4.05382547696577		0.995339572429657	2.42391007861269	4.03493284298785	0.600731207416528	0.0114433834086348	97.399475141008
432	2.50106508603488		4.16707491173461		0.996668756008148	2.49822655780793	4.15319329441281	0.601519452795209	0.0117665892175733	97.3270165524381
430	2.59559149516238		4.31228320217001		0.99854189157486	2.59275296693543	4.30599535150367	0.602126280984031	0.0120402288970986	97.2657121928515
428	2.67709352934192		4.43786776384268		1.00089848041534	2.67425500111497	4.4418550267416	0.602058145755539	0.012311063619256	97.2050742594856
426	2.72570270883519		4.5144859568959		1.00344467163086	2.72286418060824	4.53003680403756	0.601068887162547	0.0126578326794048	97.1274903619025
424	2.72620155160664		4.51917630681205		1.00566327571869	2.72336302337968	4.54476957353207	0.599230165427982	0.0129389822693262	97.0646332035979
422	2.84651463706339		4.73719417866225		1.00706160068512	2.84367610883643	4.77064627748911	0.596077752034284	0.0133002512757157	96.98392330734
420	2.75440070188458		4.60834122344796		1.00703954696655	2.75156217365763	4.64078178309923	0.592909191222533	0.0137726733406207	96.8784823303485
418	2.62150850352236		4.41418825384615		1.00569581985474	2.61866997529541	4.43933060021571	0.589879468577576	0.0141283914980176	96.7991644312568
416	2.47559829902727		4.19922486277802		1.00317752361298	2.47275977080031	4.21256792439357	0.586995821831475	0.0144195770700423	96.7342843231521
414	2.36068994824944		4.03286178564329		1	2.35785142002249	4.03286171133728	0.584659626040247	0.0148160460199051	96.6460155535886
412	2.27471284084559		3.91177084699954		0.996665716171265	2.27187431261864	3.89872781866442	0.582721959133046	0.0151833661670805	96.5643082751046
410	2.20662912366972		3.81663191346043		0.993634045124054	2.20379059544277	3.79233533308826	0.581117016792956	0.015612706975469	96.4688925753863
408	2.1503065522802		3.73688464815408		0.991304457187653	2.14746802405324	3.70439033405138	0.5797088941501	0.0160446484537584	96.3729940477873
406	2.10492554660215		3.67122210772635		0.989896655082703	2.1020870183752	3.63413041094871	0.578429164798859	0.0165002756654708	96.2719401893529
404	2.08773319641043		3.65077883144085		0.989499270915985	2.08489466818348	3.61244291846049	0.577142591659827	0.0169692087261901	96.1680458657333
402	2.10406443657955		3.68514269686344		0.990296423435211	2.1012259083526	3.64938355896727	0.575775572614027	0.0174948179583301	96.0517279298803
400	2.15392093377617		3.77437205360325		0.992328882217407	2.15108240554922	3.74541832728873	0.574323671638132	0.0180345402041499	95.9324331730114
398	2.21346648204084		3.87710651933858		0.995916664600372	2.21062795381389	3.86127491903744	0.572512447356368	0.0186543567809377	95.7956179369284
396	2.25334097732422		3.94217991426085		1.00104904174805	2.25050244909726	3.94631535118526	0.570279424937831	0.0192297208437815	95.6687895660089
394	2.26687199615036		3.95851632532838		1.00751101970673	2.26403346792341	3.9882487445932	0.567676093672121	0.0198098000882116	95.5410918037252
392	2.27020647042089		3.95459764207581		1.01508748531342	2.26736794219394	4.014262500494	0.564828020567891	0.0203743785183612	95.4169700475279
390	2.27804348210833		3.95814959030381		1.02326428890228	2.27520495388137	4.0502330498564	0.561746676271391	0.0209417967058618	95.292386445253
