600	0.001
598	0.001
596	0.001
594	0.001
592	0.001
590	0.001
588	0.001
586	0.001
584	0.001
582	0.001
580	0.001
578	0.001
576	0.001
574	0.001
572	0.001
570	0.001
568	0.001
566	0.001
564	0.001
562	0.001
560	0.001
558	0.001
556	0.001
554	0.001
552	0.001
550	0.001
548	0.001
546	0.001
544	0.001
542	0.001
540	0.001
538	0.001
536	0.001
534	0.001
532	0.001
530	0.001
528	0.001
526	0.001
524	0.001
522	0.001
520	0.001
518	0.001
516	0.001
514	0.001
512	0.001
510	0.001
508	0.001
506	0.001
504	0.001
502	0.001
500	0.001
498	0.001
496	0.001
494	0.001
492	0.001
490	0.001
488	0.001
486	0.001
484	0.001
482	0.001
480	0.001
478	0.001
476	0.001
474	0.001
472	0.001
470	0.001
468	0.001
466	0.001
464	0.001
462	0.001
460	0.001
458	0.001
456	0.001
454	0.001
452	0.001
450	0.00035043832675384
448	0.000385714947088986
446	0.000397032682590805
444	0.000455937877445452
442	0.000532867790896492
440	0.000574044108712217
438	0.000597449206821765
436	0.000643496371148941
434	0.000724337291466148
432	0.000813614145989799
430	0.00086983215652493
428	0.000985236866726877
426	0.00113954047805147
424	0.00126645063715826
422	0.00142359403625541
420	0.00152963364738417
418	0.00162974566899569
416	0.00176752968729506
414	0.00190090699368521
412	0.00203691652872311
410	0.00216501238932011
408	0.0022738475152997
406	0.00237369242418972
404	0.00250752542991012
402	0.00265147406362648
400	0.00280276215449823
398	0.00296390554093243
396	0.00309836837371342
394	0.00324961560740304
392	0.00339278184042035
390	0.00355125785762688
388	0.0037406996342472
386	0.00391476827237174
384	0.00411303384748759
382	0.00431114689076866
380	0.00452793046077167
378	0.00477231379012101
376	0.00501499349477015
374	0.00524325754962636
372	0.00550717100095166
370	0.00581379566312933
368	0.00611571050041037
366	0.00641582080756254
364	0.00668483877412134
362	0.00697226496335528
360	0.00725632208809031
358	0.00758740484179466
356	0.00792696046158324
354	0.0082983986475634
352	0.00861893412401281
350	0.00888629376657485
348	0.00920133847094092
346	0.00957834407964203
344	0.00995375524058341
342	0.0103513048524843
340	0.0107623499209522
338	0.0111781565727905
336	0.0116408215948219
334	0.0120739411214945
332	0.0125371423708007
330	0.0130399620404258
328	0.0135102292641571
326	0.0140298833696582
324	0.0145838248667239
322	0.0151007323640339
320	0.0156233431853433
318	0.0161884527086568
316	0.0168023210302927
314	0.0173924783274826
312	0.0180021598870242
310	0.0186323657068427
308	0.0192696679866715
306	0.0199780786483667
304	0.0206636297914537
302	0.0213862566304401
300	0.022106073473041
298	0.0228174814985656
296	0.0235670607677022
294	0.0243436283040941
292	0.0251823085704277
290	0.0260501929913719
288	0.0269253954302053
286	0.0278101033251761
284	0.0286903931850622
282	0.0295513693959024
280	0.0304359427848541
278	0.0315629577212079
276	0.0321733075831694
274	0.0331036623197788
272	0.0340250304235754
270	0.0349550606211624
268	0.0358120030820449
266	0.0366973935257825
264	0.0375733257162236
262	0.0384300260151138
260	0.0392980544774547
258	0.0402091792962973
256	0.0411607874652572
254	0.042079811239622
252	0.0430246533647821
250	0.0439687162857648
248	0.045025343800238
246	0.0461035777443513
244	0.0472641415802233
242	0.0484943786225503
240	0.0498665885882155
