Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	-0.20546937088283
450	249.877	1.2120584719909
450	252.107	7.36787512887981
450	254.337	3.77600902686728
450	256.568	6.59007255653847
450	258.801	6.22530701667123
450	261.034	-4.46647395252827
450	263.268	3.62537115999737
450	265.503	-4.16744991724196
450	267.739	2.24647739251053
450	269.976	-9.57889595813144
450	272.214	-2.0026364747411
450	274.453	4.26946019635307
450	276.693	4.26870121738809
450	278.933	8.21264929355983
450	281.175	-1.72625634455793
450	283.417	-1.93447585814361
450	285.66	1.65683036849616
450	287.905	6.72154170413362
450	290.15	4.10117002914306
450	292.396	-2.44522963874405
450	294.643	-7.84667295281318
450	296.891	-2.15178024240709
450	299.139	5.72972965968173
450	301.389	4.82430442577887
450	303.639	-4.76630790121835
450	305.891	-0.623535966097248
450	308.143	1.63598313145155
450	310.396	5.69005642016902
450	312.65	-3.62203275118269
450	314.905	2.59398390299033
450	317.161	-2.18270816941158
450	319.417	-1.77336438848271
450	321.675	-8.7687527465261
450	323.933	-0.801692215216437
450	326.192	4.22833481411402
450	328.453	-4.85172088065866
450	330.713	-0.20689869553421
450	332.975	0.816004976533628
450	335.238	0.607313410714679
450	337.501	3.61265916056341
450	339.766	3.20339454636237
450	342.031	1.19890061266269
450	344.297	-2.1884561933825
450	346.564	1.99107576142989
450	348.832	2.5977582932287
450	351.1	0.604149222884878
450	353.369	1.21322160958224
450	355.64	-2.02581187566693
450	357.911	-7.33459283699959
450	360.182	3.87434352263158
450	362.455	-4.2733417349053
450	364.729	-8.12208435995712
450	367.003	6.24856218256394
450	369.278	-1.80674889146581
450	371.554	-1.79027801955863
450	373.831	-3.56578343526054
450	376.108	-0.777091900789717
450	378.387	2.50281868887943
450	380.666	3.42671138673372
450	382.946	0.953180351885571
450	385.226	-0.562646810182392
450	387.508	-2.39731413545984
450	389.79	4.4622885929383
450	392.073	7.05103516179142
450	394.357	2.59527447367145
450	396.642	6.92471770311982
450	398.927	6.80882776855048
