Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	-3.62360282731601
450	249.877	5.04672186884755
450	252.107	17.164097222707
450	254.337	3.54417764351067
450	256.568	6.3560590483861
450	258.801	3.68876952350026
450	261.034	-3.05717856659944
450	263.268	0.722449240246017
450	265.503	2.19650464794862
450	267.739	8.48163375175109
450	269.976	4.76974601823425
450	272.214	-4.78231225696304
450	274.453	1.25398747658441
450	276.693	13.5334775924301
450	278.933	9.93600037431685
450	281.175	9.56808121670273
450	283.417	-4.34908481305911
450	285.66	17.5251281878537
450	287.905	6.0116882762657
450	290.15	6.59634298783602
450	292.396	0.437984628775035
450	294.643	-9.57932308992906
450	296.891	4.93108443739896
450	299.139	3.37377083145742
450	301.389	2.07876546612565
450	303.639	-1.02847679976607
450	305.891	9.25745810088973
450	308.143	16.9356295462399
450	310.396	5.07124422117241
450	312.65	2.59731920492192
450	314.905	2.19657784496259
450	317.161	3.55778195967931
450	319.417	5.89204823075262
450	321.675	4.36476731674538
450	323.933	1.99769476290177
450	326.192	4.22104089832438
450	328.453	0.197042868806194
450	330.713	5.04627944653059
450	332.975	0.187708957382384
450	335.238	6.23825066713795
450	337.501	4.01835544566198
450	339.766	12.1714832057651
450	342.031	6.96826797136006
450	344.297	9.91151503995891
450	346.564	5.57190105992402
450	348.832	12.1674902921239
450	351.1	10.8165311310931
450	353.369	5.43507595774029
450	355.64	1.00315241287239
450	357.911	0.807264141700006
450	360.182	6.10924266632845
450	362.455	-3.2686062064178
450	364.729	-2.65199901559051
450	367.003	6.63878008414282
450	369.278	7.40085471940771
450	371.554	9.52251921003612
450	373.831	6.90742839233016
450	376.108	6.02623604296973
450	378.387	8.82659357771547
450	380.666	1.32557284816361
450	382.946	10.5987718878577
450	385.226	11.8016764286059
450	387.508	20.9294098389392
450	389.79	19.0334287441468
450	392.073	24.963755615491
450	394.357	20.6687549649863
450	396.642	22.2271046548651
450	398.927	23.7573083206459
450	401.214	19.6501085746644
450	403.501	25.6212341863196
