Long Name	Sample - Blank	S1c/R1c
nm	nm	
		Z of Sample - Blank
450	247.649	1.42024967113853
450	249.877	5.04147336629759
450	252.107	2.69577430928599
450	254.337	-1.10123523771293
450	256.568	4.0908121918681
450	258.801	-1.58920714011585
450	261.034	2.32474727334954
450	263.268	0.9615943757871
450	265.503	3.16659272344236
450	267.739	-2.4718715722852
450	269.976	-1.00833895781091
450	272.214	-10.29265268781
450	274.453	-0.995275479420606
450	276.693	11.2664046982706
450	278.933	4.72494677456342
450	281.175	6.13238452942667
450	283.417	-4.34573574557712
450	285.66	9.47086669360641
450	287.905	2.77618128321222
450	290.15	-0.441227748735741
450	292.396	-5.76412504511385
450	294.643	-5.45040405805838
450	296.891	-3.42183443896198
450	299.139	-6.76280923025579
450	301.389	-8.35339232379455
450	303.639	-4.32096671053146
450	305.891	1.86351440909647
450	308.143	3.26511394086115
450	310.396	0.415535762679821
450	312.65	-0.224125670461068
450	314.905	4.18480694683262
450	317.161	-0.402588441149666
450	319.417	4.11338313181614
450	321.675	-2.38765585995056
450	323.933	0.392909817455238
450	326.192	6.62229299077269
450	328.453	-2.22039276142818
450	330.713	5.24563639625337
450	332.975	-11.2947175670035
450	335.238	-2.41580173134623
450	337.501	2.62041949074725
450	339.766	1.196696854801
450	342.031	-5.56494235189902
450	344.297	4.15561374406467
450	346.564	-1.97137676632191
450	348.832	2.79783696566226
450	351.1	-0.803345208471601
450	353.369	-2.41459490736444
450	355.64	-0.41733370591517
450	357.911	-5.68453263855037
450	360.182	1.0287695433536
450	362.455	-11.1852131275593
450	364.729	-5.69363173828549
450	367.003	7.83611310482909
450	369.278	-4.79222539105311
450	371.554	-2.58612977424469
450	373.831	-4.95357382459856
450	376.108	-4.09804476349337
450	378.387	1.342314423923
450	380.666	0.564731581368582
450	382.946	-4.92546868706518
450	385.226	-0.379616190202237
450	387.508	0.558923798325185
450	389.79	2.84322641738827
450	392.073	3.17259163574788
450	394.357	-2.07018081644768
450	396.642	-0.66302776430108
450	398.927	3.55677438409942
